"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"141781",1957937633,3075449,87364.318,-146.317007,64.213898,303.24,213.682993,64.213898,304.29,-0.9,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.05,238.49,1.384,8382.93,0.103,1,1,1,1958696634,75893003,88389.79563,-146.317011,64.213902,303.67,213.682989,64.213902,303.67,213.682988,64.213901,305.39,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.72,36.52,1.948,6453.01,0.103,0.969,1,1,1,0.486198664101717,0.430000000000007,-0.07,-0.07,-0.0700000000000001,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.08,-0.15,-0.23,-0.15,-0.27,-0.27,-0.34,-0.23,-0.3,-0.23,0.67,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141797",1957937633,3075465,87364.322,-146.317415,64.213564,303.62,213.682585,64.213565,304.67,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,233.27,1.638,8383.67,0.145,1,1,1,1958696634,75893024,88389.80088,-146.317395,64.213563,303.96,213.682605,64.213563,303.96,213.682604,64.213563,305.64,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.69,39.23,1.585,6452.12,0.116,0.971,1,1,1,0.977158323947599,0.339999999999975,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.18,-0.11,-0.18,-0.26,-0.22,-0.18,-0.33,-0.22,-0.26,-0.33,-0.26,0.64,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141798",1957937633,3075466,87364.323,-146.317481,64.213588,303.4,213.68252,64.213588,304.49,-0.9,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,234.21,1.645,8382.92,0.116,1,1,1,1958696634,75893025,88389.80113,-146.317485,64.213582,303.79,213.682515,64.213582,303.79,213.682514,64.213582,305.21,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.42,37.73,1.576,6453.02,0.286,0.889,2,2,2,0.696244574018184,0.390000000000043,-0.0399999999999999,-0.04,-0.04,0.03,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.34,-0.26,-0.34,0.33,248.36,-Inf,-Inf,FALSE,FALSE,NA
"141846",1957937633,3075516,87364.335,-146.318926,64.212822,304.43,213.681075,64.212822,305.66,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.56,0.71,0.75,0.82,0.9,1.01,1.24,229.3,2.381,8386.5,0.116,1,1,1,1958696634,75893702,88389.97038,-146.318917,64.21283,304.88,213.681083,64.21283,307.17,213.681083,64.21283,308.52,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.64,0.79,1.39,1.99,2.59,3.63,58.16,0.708,6449.58,0.145,0.973,1,1,1,0.992785397822648,0.449999999999989,-0.0700000000000001,-0.11,-0.07,-0.04,0,-0.07,0,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.22,-0.15,-0.07,-0.22,-0.07,0.04,0.57,1.09,1.58,2.39,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141847",1957937633,3075517,87364.335,-146.318992,64.212845,304.67,213.68101,64.212846,308.79,-0.79,-0.52,-0.3,-0.11,0.07,0.26,0.49,0.71,0.9,1.12,1.31,1.54,1.72,1.87,2.1,2.28,2.55,2.92,3,3.15,3.29,3.52,4.12,229.97,2.386,8387.7,0.295,1,1,1,1958696634,75893703,88389.97063,-146.319007,64.212849,307.57,213.680993,64.212849,307.57,213.680992,64.212849,310.6,-2.14,-1.69,-1.39,-1.09,-0.94,-0.64,-0.49,-0.34,-0.19,-0.04,0.11,0.26,0.41,0.56,0.86,1.01,1.31,1.61,1.76,1.91,2.06,2.21,3.04,55.16,0.686,6454.83,0.318,0.981,2,2,2,0.85371645861031,2.89999999999998,-1.35,-1.17,-1.09,-0.98,-1.01,-0.9,-0.98,-1.05,-1.09,-1.16,-1.2,-1.28,-1.31,-1.31,-1.24,-1.27,-1.24,-1.31,-1.24,-1.24,-1.23,-1.31,-1.08,248.36,-Inf,-Inf,FALSE,FALSE,NA
"141860",1957937633,3075530,87364.339,-146.319318,64.212562,304.4,213.680682,64.212563,305.52,-0.9,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,227.81,2.609,8387.24,0.145,1,1,1,1958696634,75893685,88389.96613,-146.319313,64.212559,304.82,213.680687,64.212559,304.82,213.680687,64.212559,306.58,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.76,75.66,0.438,6448.38,0.072,0.974,1,1,1,0.413122745122439,0.420000000000016,-0.07,-0.07,-0.0700000000000001,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.08,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.27,-0.3,-0.27,0.64,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141895",1957937633,3075567,87364.348,-146.320462,64.21209,304.9,213.679539,64.21209,305.99,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.09,227.45,3.13,8390.81,0.088,1,1,1,1958696634,75894413,88390.14813,-146.32046,64.212086,305.34,213.67954,64.212086,305.34,213.67954,64.212086,306.99,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.45,0.6,1.65,157.92,0.538,6451.83,0.733,0.97,2,2,2,0.456199849835831,0.439999999999998,-0.11,-0.15,-0.11,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.22,-0.15,-0.22,-0.19,-0.26,-0.22,-0.22,-0.26,-0.34,-0.37,-0.34,0.56,248.36,-Inf,-Inf,FALSE,FALSE,NA
"141943",1957937633,3075616,87364.36,-146.321909,64.211324,305.71,213.678092,64.211325,306.79,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.49,0.67,0.71,0.75,0.82,0.9,1.08,225.74,3.877,8396.77,0.134,1,1,1,1958696634,75894878,88390.26438,-146.321892,64.211328,305.71,213.678108,64.211328,305.71,213.678108,64.211328,307.47,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.41,0.41,0.56,0.56,1.76,190.19,1.359,6450.03,0.116,0.98,1,1,1,0.937923895205027,0,-0.0099999999999999,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.3,-0.23,-0.26,-0.3,-0.34,-0.26,-0.34,0.68,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141953",1957937633,3075626,87364.363,-146.322136,64.211086,305.61,213.677865,64.211087,306.73,-0.97,-0.78,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.93,1.12,224.62,4.058,8398.11,0.133,1,1,1,1958696634,75894863,88390.26063,-146.322152,64.211086,305.89,213.677848,64.211086,305.89,213.677848,64.211086,307.62,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.72,192.81,1.614,6449.57,0.145,0.973,1,1,1,0.776695853713114,0.279999999999973,0.03,-0.01,0,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.23,-0.15,-0.26,-0.3,-0.34,-0.38,-0.3,-0.37,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"141957",1957937633,3075630,87364.364,-146.322292,64.211061,305.48,213.677709,64.211062,306.57,-0.93,-0.78,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.08,224.94,4.107,8398.85,0.116,1,1,1,1958696634,75894861,88390.26013,-146.322297,64.211058,305.78,213.677703,64.211058,305.78,213.677703,64.211058,307.54,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.76,194.73,1.655,6450.47,0.072,0.98,1,1,1,0.413130360471342,0.299999999999955,-0.0399999999999999,-0.0399999999999999,-0.03,0,-0.07,-0.03,-0.11,-0.03,-0.11,-0.15,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.23,-0.3,-0.23,0.68,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142140",1957937633,3075817,87364.41,-146.322033,64.211411,305.54,213.677968,64.211412,306.66,-0.93,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.75,0.79,0.86,0.93,1.12,226.27,3.853,8396.77,0.16,1,1,1,1958696634,75894883,88390.26563,-146.322024,64.211417,305.63,213.677976,64.211417,305.63,213.677976,64.211417,307.36,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.72,193.29,1.284,6448.83,0.145,0.975,1,1,1,0.798704533475249,0.089999999999975,-0.08,-0.11,-0.07,-0.04,0,-0.07,0,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.33,-0.26,-0.3,-0.37,-0.29,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142168",1957937633,3075845,87364.417,-146.321308,64.211866,305.37,213.678693,64.211867,306.68,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.82,0.86,0.94,1.05,1.31,227.58,3.44,8393.5,0.116,1,1,1,1958696634,75894911,88390.27263,-146.321314,64.211867,305.87,213.678686,64.211867,305.87,213.678686,64.211867,307.33,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.6,0.6,0.75,1.46,178.57,0.812,6448.38,0.088,0.906,2,2,2,0.311843685138984,0.5,-0.0800000000000001,-0.11,-0.11,-0.08,-0.15,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.3,-0.26,-0.3,-0.37,-0.26,-0.34,-0.3,0.15,248.36,-Inf,-Inf,FALSE,FALSE,NA
"142191",1957937633,3075868,87364.423,-146.320538,64.212223,304.7,213.679463,64.212223,305.78,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.09,228.02,3.068,8390.37,0.134,1,1,1,1958696634,75894409,88390.14713,-146.320538,64.212218,305.21,213.679462,64.212218,305.21,213.679462,64.212218,307.01,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.8,155.5,0.404,6448.83,0.072,0.978,1,1,1,0.557187558980837,0.509999999999991,-0.0399999999999999,-0.0800000000000001,-0.04,0,-0.08,-0.04,-0.12,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.15,-0.26,-0.26,-0.3,-0.38,-0.26,-0.38,0.71,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142193",1957937633,3075870,87364.424,-146.320384,64.212246,304.73,213.679617,64.212247,305.78,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.71,0.75,0.82,0.9,1.05,227.62,3.018,8390.67,0.105,1,1,1,1958696634,75894405,88390.14613,-146.32039,64.212246,305.17,213.67961,64.212246,305.17,213.67961,64.212246,306.56,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.39,145.92,0.409,6448.98,0.301,0.889,2,2,2,0.291248776275051,0.439999999999998,-0.11,-0.15,-0.11,-0.08,-0.04,-0.11,-0.19,-0.11,-0.15,-0.08,-0.15,-0.22,-0.15,-0.22,-0.15,-0.22,-0.19,-0.19,-0.26,-0.3,-0.22,-0.3,0.34,248.36,-Inf,-Inf,FALSE,FALSE,NA
"142210",1957937633,3075888,87364.428,-146.320072,64.212528,304.4,213.679929,64.212528,305.53,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.75,0.79,0.86,0.94,1.12,229.36,2.797,8388.58,0.127,1,1,1,1958696634,75894387,88390.14163,-146.320061,64.212535,304.97,213.679939,64.212535,304.97,213.679939,64.212535,306.32,-0.9,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.35,97.88,0.368,6448.38,0.165,0.865,2,2,2,0.945304686114523,0.57000000000005,0,0,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.26,-0.19,-0.26,-0.22,-0.22,-0.3,-0.34,-0.26,-0.19,0.23,248.36,-Inf,-Inf,FALSE,FALSE,NA
"142219",1957937633,3075897,87364.43,-146.319804,64.212668,304.53,213.680196,64.212668,305.66,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.94,1.12,229.82,2.66,8387.84,0.088,1,1,1,1958696634,75894377,88390.13913,-146.319808,64.212663,304.99,213.680192,64.212663,304.99,213.680191,64.212663,306.79,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,1.8,80.55,0.475,6448.83,0.174,0.979,1,1,1,0.59004853328992,0.460000000000036,-0.03,-0.07,-0.03,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.14,-0.22,-0.15,-0.27,-0.19,-0.3,-0.34,-0.23,-0.27,-0.34,-0.27,0.68,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142248",1957937633,3075927,87364.438,-146.318852,64.213114,304.09,213.681149,64.213115,305.17,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,231.14,2.198,8385.01,0.114,1,1,1,1958696634,75893719,88389.97463,-146.318836,64.213111,304.44,213.681164,64.213111,304.44,213.681164,64.213111,306.13,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.69,44.75,0.912,6450.03,0.087,0.959,1,1,1,0.845537293019142,0.350000000000023,-0.11,-0.11,-0.11,-0.0700000000000001,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.18,-0.11,-0.18,-0.26,-0.22,-0.18,-0.33,-0.22,-0.26,-0.33,-0.26,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142250",1957937633,3075929,87364.438,-146.318698,64.213138,303.92,213.681303,64.213138,304.97,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,230.65,2.146,8385.46,0.087,1,1,1,1958696634,75893721,88389.97513,-146.318689,64.213141,304.28,213.681311,64.213141,304.28,213.681311,64.213141,305.74,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.46,46.22,0.978,6450.48,0.38,0.922,2,2,2,0.550100717164457,0.359999999999957,-0.03,-0.07,-0.0700000000000001,0,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.07,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.23,-0.3,-0.23,0.41,248.36,-Inf,-Inf,FALSE,FALSE,NA
"142251",1957937633,3075930,87364.439,-146.318764,64.213162,303.94,213.681237,64.213162,305.03,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.09,231.38,2.152,8385.61,0.134,1,1,1,1958696634,75893722,88389.97538,-146.318784,64.213161,304.3,213.681216,64.213161,304.3,213.681216,64.213161,305.98,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,1.69,43.71,0.963,6450.03,0.087,0.966,1,1,1,0.977172260669557,0.360000000000014,-0.07,-0.11,-0.0700000000000001,-0.03,-0.11,-0.07,-0.15,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.27,-0.19,-0.3,-0.3,-0.19,-0.27,-0.3,-0.27,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142276",1957937633,3075955,87364.445,-146.318127,64.213566,303.76,213.681874,64.213566,304.81,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,234.7,1.796,8384.72,0.103,1,1,1,1958696634,75893747,88389.98163,-146.318126,64.213559,304.14,213.681874,64.213559,304.14,213.681873,64.213558,305.79,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.49,0.49,0.49,0.64,1.65,41.44,1.446,6451.97,0.116,0.967,1,1,1,0.78157151074758,0.379999999999995,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.11,-0.18,-0.11,-0.18,-0.26,-0.22,-0.18,-0.33,-0.22,-0.26,-0.33,-0.26,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142321",1957937633,3076000,87364.456,-146.316817,64.21428,303,213.683184,64.21428,304.04,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.49,0.67,0.71,0.75,0.82,0.9,1.05,244.04,1.138,8381.89,0.072,1,1,1,1958696634,75892984,88389.79088,-146.31681,64.214278,303.36,213.68319,64.214278,303.36,213.68319,64.214278,305.12,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.41,0.56,0.56,1.76,32.55,2.303,6455.25,0.134,0.976,1,1,1,0.406342000424288,0.360000000000014,0,-0.04,0,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.23,-0.26,-0.3,-0.34,-0.26,-0.34,0.71,248.36,-Inf,-Inf,TRUE,TRUE,NA
"142323",1957937633,3076002,87364.457,-146.316662,64.214303,302.97,213.683339,64.214303,304.47,-0.9,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.49,0.64,0.82,0.9,0.97,1.05,1.2,1.5,243.69,1.084,8382.19,0.089,1,1,1,1958696634,75892980,88389.78988,-146.31666,64.214308,303.15,213.68334,64.214308,303.15,213.683339,64.214307,304.72,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.75,0.9,1.57,33.44,2.362,6456,0.307,0.915,2,2,2,0.565581066354694,0.17999999999995,0,0,0,-0.11,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.22,-0.15,-0.22,-0.15,-0.26,-0.19,-0.34,-0.37,-0.3,-0.37,-0.3,-0.3,0.0700000000000001,248.36,-Inf,-Inf,FALSE,FALSE,NA
"143215",1957937633,3076900,87364.681,-146.317484,64.214257,303.56,213.682517,64.214257,305.69,-0.94,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.86,0.94,1.05,1.2,1.5,2.14,240.25,1.258,8381.88,0.105,1,1,1,1958696634,75893790,88389.99238,-146.317482,64.214258,303.25,213.682518,64.214258,303.25,213.682517,64.214258,305.28,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,2.02,35.28,2.164,6454.21,0.171,0.981,1,1,1,0.147790587563127,-0.310000000000002,0,-0.04,-0.04,0,-0.08,-0.04,-0.12,-0.04,-0.12,-0.15,-0.08,-0.15,-0.08,-0.19,-0.26,-0.23,-0.23,-0.3,-0.38,-0.34,-0.49,-0.64,-0.12,248.36,-Inf,-Inf,TRUE,TRUE,NA
"143228",1957937633,3076913,87364.684,-146.317804,64.213971,303.4,213.682196,64.213971,304.48,-0.94,-0.75,-0.6,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,234.79,1.464,8383.08,0.134,1,1,1,1958696634,75893772,88389.98788,-146.317802,64.213968,303.71,213.682198,64.213968,303.71,213.682198,64.213968,305.4,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.6,1.69,36.7,1.85,6452.86,0.192,0.96,1,1,1,0.348121926229836,0.310000000000002,-0.11,0,0,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.07,-0.15,-0.22,-0.15,-0.26,-0.22,-0.22,-0.26,-0.3,-0.22,-0.3,0.6,248.36,-Inf,-Inf,TRUE,TRUE,NA
"143262",1957937633,3076947,87364.693,-146.318874,64.213476,303.98,213.681127,64.213477,305.02,-0.94,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,231.59,1.973,8383.96,0.116,1,1,1,1958696634,75894326,88390.12638,-146.318876,64.213481,304.3,213.681124,64.213481,304.3,213.681123,64.21348,305.98,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.37,0.52,0.52,0.67,1.69,43.51,1.235,6450.48,0.103,0.969,1,1,1,0.565581457107605,0.319999999999993,-0.03,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.14,-0.22,-0.15,-0.23,-0.19,-0.3,-0.3,-0.34,-0.23,-0.3,-0.23,0.64,248.36,-Inf,-Inf,TRUE,TRUE,NA
