"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"164506",1957949068,8120169,67913.074,-146.164088,66.647052,129.46,213.835914,66.647052,133.55,-1.01,-0.75,-0.6,-0.45,-0.34,-0.26,-0.15,-0.04,0.04,0.15,0.26,0.37,0.49,0.64,0.82,1.09,1.39,1.84,1.99,2.14,2.4,2.85,4.08,261.85,1.076,8626.97,0.16,1,1,1,1958686302,36080928,70616.76461,-146.164099,66.647048,129.9,213.835906,66.647047,134.2,213.835908,66.647047,135.4,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,0.93,1.38,1.68,1.98,2.73,4.23,5.5,293.67,3.791,12637.86,0.129,0.979,1,1,1,0.659986766361047,0.439999999999998,-0.15,-0.11,-0.11,-0.11,-0.22,-0.15,-0.11,-0.22,-0.15,-0.26,-0.22,-0.33,-0.3,-0.45,-0.48,-0.45,-0.46,-0.46,-0.31,-0.16,0.33,1.38,1.42,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165263",1957949068,8120926,67913.263,-146.165518,66.647846,127.6,213.834484,66.647846,131.35,-1.12,-0.82,-0.64,-0.49,-0.37,-0.26,-0.15,-0.07,0.04,0.11,0.22,0.34,0.49,0.6,0.79,1.01,1.31,1.72,1.84,1.99,2.21,2.58,3.75,281.34,1.614,8630.7,0.149,1,1,1,1958686302,36079849,70616.49486,-146.165515,66.647845,128.18,213.834485,66.647845,128.18,213.834491,66.647844,131.55,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.67,0.82,0.97,1.12,1.27,1.57,1.72,1.87,2.02,2.02,2.32,3.36,293.26,4.269,12647.4,0.213,0.978,1,1,1,0.173307567929072,0.580000000000013,0,0,-0.03,-0.03,0,0.04,0.08,0.14,0.18,0.26,0.3,0.33,0.33,0.37,0.33,0.26,0.26,0,0.03,0.03,-0.19,-0.26,-0.39,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165285",1957949068,8120948,67913.269,-146.166473,66.648232,128.32,213.833532,66.648232,134.54,-0.97,-0.6,-0.34,-0.11,0.11,0.3,0.56,0.94,1.39,1.76,2.1,2.36,2.62,2.85,3.11,3.41,3.82,4.42,4.61,4.83,5.09,5.47,6.22,287.84,1.96,8632.49,0.31,1,1,1,1958686302,36079833,70616.49086,-146.166471,66.648226,128.33,213.833535,66.648225,131.69,213.833539,66.648224,134.01,-0.82,-0.52,-0.22,-0.07,0.22,0.52,0.97,1.42,1.87,2.17,2.47,2.61,2.91,3.06,3.36,3.51,3.81,4.11,4.26,4.41,4.56,4.71,5.68,294.49,4.522,12650.98,0.308,0.978,1,1,1,0.674669380815009,0.0100000000000193,0.15,0.08,0.12,0.04,0.11,0.22,0.41,0.48,0.48,0.41,0.37,0.25,0.29,0.21,0.25,0.0999999999999996,-0.00999999999999979,-0.31,-0.350000000000001,-0.42,-0.53,-0.76,-0.54,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165328",1957949068,8120991,67913.279,-146.16883,66.648912,128.32,213.831175,66.648912,132.96,-0.9,-0.67,-0.52,-0.41,-0.3,-0.19,-0.11,0,0.07,0.19,0.3,0.45,0.6,0.86,1.27,1.72,2.17,2.73,2.92,3.11,3.44,3.93,4.64,293.19,2.788,8635.3,0.258,1,1,1,1958686302,36079800,70616.48261,-146.168827,66.648908,128.7,213.831181,66.648907,133.14,213.831182,66.648906,133.74,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.67,1.12,1.57,2.16,2.76,2.91,3.21,3.51,4.11,5.04,295.72,5.094,12660.2,0.218,0.971,1,1,1,0.465221431534206,0.379999999999995,-0.07,-0.15,-0.15,-0.11,-0.07,-0.03,-0.11,-0.07,-0.14,-0.12,-0.08,-0.08,-0.08,-0.19,-0.15,-0.15,-0.00999999999999979,0.0299999999999998,-0.00999999999999979,0.1,0.0699999999999998,0.18,0.4,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165363",1957949068,8121026,67913.288,-146.170291,66.649537,130,213.829712,66.649537,132.99,-0.94,-0.75,-0.56,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.15,0.26,0.37,0.52,0.71,0.94,1.23,1.61,2.06,2.21,2.32,2.47,2.66,2.99,297.43,3.377,8638.12,0.175,1,1,1,1958686302,36079744,70616.46861,-146.1703,66.649543,130.31,213.8297,66.649543,130.31,213.829708,66.649542,134.12,-1.04,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.3,0.6,0.9,1.19,1.64,2.09,2.24,2.39,2.69,2.83,3.8,297.24,5.501,12668.39,0.21,0.976,1,1,1,0.778339556576689,0.310000000000002,-0.1,-0.15,-0.19,-0.15,-0.11,-0.08,-0.19,-0.11,-0.07,-0.15,-0.11,-0.07,-0.22,-0.11,-0.0399999999999999,-0.04,0.0299999999999998,0.0299999999999998,0.0300000000000002,0.0700000000000003,0.22,0.17,0.81,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165379",1957949068,8121046,67913.293,-146.171392,66.649857,128.97,213.82861,66.649857,130.46,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.79,1.05,1.12,1.2,1.27,1.38,1.5,298.31,3.773,8641.84,0.227,1,1,1,1958686302,36079759,70616.47236,-146.171384,66.649852,129.36,213.828616,66.649852,129.36,213.828623,66.649851,132.71,-1.12,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.97,1.27,1.86,2.01,2.16,2.31,2.46,3.36,297.67,5.763,12674.35,0.168,0.968,1,1,1,0.660197826405501,0.390000000000015,-0.3,-0.15,-0.11,-0.07,0,-0.11,-0.03,-0.11,-0.03,0.03,-0.04,0.03,0.11,0.15,0.18,0.37,0.48,0.81,0.89,0.96,1.04,1.08,1.86,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165554",1957949068,8121225,67913.338,-146.170825,66.649797,129.02,213.829177,66.649796,130.52,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.3,0.41,0.52,0.67,0.86,0.93,1.01,1.12,1.27,1.5,298.37,3.612,8641.4,0.15,1,1,1,1958686302,36079752,70616.47061,-146.170827,66.649805,129.49,213.829173,66.649805,129.49,213.829178,66.649804,132.02,-1.08,-0.93,-0.78,-0.63,-0.48,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.86,1.01,1.16,1.31,1.75,2.54,297.96,5.654,12671.82,0.117,0.966,1,1,1,0.896168991707026,0.469999999999999,-0.11,-0.14,-0.14,-0.11,-0.03,-0.14,-0.08,-0.15,-0.08,-0.15,-0.08,-0.19,-0.11,-0.19,-0.15,-0.11,-0.11,0,0.08,0.15,0.19,0.48,1.04,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165587",1957949068,8121258,67913.346,-146.169231,66.649249,128.89,213.830775,66.649248,133.9,-0.97,-0.71,-0.52,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.3,0.41,0.6,0.82,1.2,1.61,2.1,2.62,3.41,3.59,3.82,4.12,4.45,5.01,295.68,3.013,8637.39,0.297,1,1,1,1958686302,36079729,70616.46486,-146.169217,66.649243,129.39,213.830783,66.649243,129.39,213.830792,66.649242,133.87,-1.12,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.67,0.97,1.27,1.72,2.16,2.61,2.76,2.91,3.21,3.51,4.48,296.81,5.241,12663.03,0.273,0.972,1,1,1,0.911479688945469,0.5,-0.15,-0.11,-0.15,-0.15,-0.11,-0.07,-0.18,-0.14,-0.12,-0.23,-0.19,-0.23,-0.15,-0.23,-0.34,-0.38,-0.46,-0.8,-0.83,-0.91,-0.91,-0.94,-0.529999999999999,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165589",1957949068,8121260,67913.347,-146.169079,66.649319,128.93,213.830925,66.649318,132.78,-1.01,-0.79,-0.6,-0.49,-0.37,-0.26,-0.19,-0.07,0,0.11,0.19,0.3,0.41,0.56,0.75,1.01,1.42,1.95,2.1,2.28,2.54,2.99,3.85,296.94,2.996,8637.24,0.173,1,1,1,1958686302,36079728,70616.46461,-146.169091,66.649312,129.38,213.830909,66.649312,129.38,213.830917,66.649311,133.6,-1.08,-0.93,-0.63,-0.49,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.86,1.16,1.46,1.9,2.35,2.5,2.65,2.8,3.25,4.22,297.27,5.235,12664.08,0.219,0.972,1,1,1,0.94372035084868,0.449999999999989,-0.0700000000000001,-0.14,-0.03,0,-0.12,-0.08,0,0.03,-0.04,0,0.07,0.11,0.15,0.3,0.41,0.45,0.48,0.4,0.4,0.37,0.26,0.26,0.37,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165631",1957949068,8121302,67913.357,-146.167036,66.648626,128.75,213.832977,66.648624,143.62,-0.71,-0.49,-0.3,-0.15,0,0.15,0.3,0.52,0.82,1.39,1.91,2.43,3.07,3.93,4.94,5.8,7.3,9.89,10.48,11.05,12.06,13.59,14.87,291.96,2.239,8632.33,0.449,1,1,1,1958686302,36079699,70616.45736,-146.167034,66.648625,129.15,213.832983,66.648622,139.01,213.832984,66.648622,140.05,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.9,1.49,2.09,2.69,3.44,4.48,5.38,6.42,7.62,8.07,8.51,9.11,9.86,10.91,295.72,4.715,12653.05,0.526,0.978,1,1,1,0.142310280767342,0.400000000000006,-0.19,-0.11,-0.15,-0.15,-0.15,-0.15,-0.15,-0.22,-0.37,-0.49,-0.42,-0.34,-0.38,-0.49,-0.46,-0.42,-0.88,-2.27,-2.41,-2.54,-2.95,-3.73,-3.96,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165683",1957949068,8121354,67913.37,-146.164555,66.647666,128.5,213.83545,66.647666,138.54,-0.97,-0.79,-0.64,-0.52,-0.41,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.49,0.64,0.9,3.33,4.16,5.02,6.22,8.05,10.04,274.92,1.359,8628.61,0.145,1,1,1,1958686302,36079860,70616.49761,-146.164536,66.647668,129.09,213.835475,66.647666,136.71,213.835477,66.647666,137.65,-1.05,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.6,1.94,3.44,4.78,5.08,5.53,6.28,7.18,8.56,293.24,4.054,12641.88,0.339,0.982,1,1,1,0.869502479321046,0.590000000000003,-0.0800000000000001,0.04,0.04,-0.08,-0.04,0,-0.08,0,-0.08,0,-0.07,0,-0.11,-0.04,0.11,1.3,2.54,1.45,0.92,0.510000000000001,0.0600000000000005,-0.870000000000001,-1.48,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165685",1957949068,8121356,67913.371,-146.164405,66.647736,127.71,213.835597,66.647735,131.34,-0.97,-0.71,-0.56,-0.41,-0.26,-0.15,-0.07,0.04,0.15,0.26,0.41,0.56,0.79,1.05,1.35,1.65,1.99,2.4,2.51,2.62,2.77,3,3.63,277.3,1.32,8628.76,0.244,1,1,1,1958686302,36079859,70616.49736,-146.164412,66.647737,128.38,213.835609,66.647734,142.13,213.835614,66.647733,145.94,-0.67,-0.52,-0.37,-0.07,0.07,0.22,0.52,0.82,1.27,1.57,1.87,2.32,2.77,3.36,5.91,9.49,11.74,13.98,14.43,14.88,15.48,16.37,17.57,293.83,4.045,12641.88,0.336,0.972,1,1,1,0.329087831522333,0.670000000000002,0.3,0.19,0.19,0.34,0.33,0.37,0.59,0.78,1.12,1.31,1.46,1.76,1.98,2.31,4.56,7.84,9.75,11.58,11.92,12.26,12.71,13.37,13.94,299.36,-Inf,-Inf,TRUE,TRUE,NA
"165705",1957949068,8121376,67913.376,-146.163461,66.647352,129.65,213.836544,66.647352,141.86,-0.71,-0.45,-0.22,-0.07,0.11,0.3,0.52,0.9,1.57,2.14,2.66,3.26,3.86,4.31,4.72,5.21,6.07,7.83,8.51,9.1,9.74,10.68,12.21,263.37,1.042,8625.92,0.459,1,1,1,1958686302,36079875,70616.50136,-146.16346,66.64736,130,213.836557,66.647358,142.3,213.836559,66.647357,143.79,-0.93,-0.64,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.41,0.71,1.31,2.21,3.25,4.3,5.5,6.99,8.79,10.58,10.88,11.48,12.08,12.68,13.8,292.42,3.795,12636.81,0.465,0.978,1,1,1,0.892888836942434,0.349999999999994,-0.22,-0.19,-0.27,-0.27,-0.3,-0.34,-0.56,-0.79,-1.16,-1.43,-1.35,-1.05,-0.61,-0.00999999999999979,0.78,1.78,2.72,2.75,2.37,2.38,2.34,2,1.59,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166410",1957949068,8122082,67913.552,-146.162949,66.647463,129.05,213.837054,66.647463,137.33,-0.97,-0.79,-0.6,-0.49,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.34,0.45,0.56,0.75,1.05,2.1,3.37,4.27,5.17,6.63,8.28,261.31,0.986,8626.07,0.161,1,1,1,1958686302,36079642,70616.44311,-146.162939,66.647457,129.57,213.837061,66.647457,129.57,213.837068,66.647456,134.58,-1.08,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.71,1.16,2.21,2.51,2.8,3.25,4,5.01,292.79,3.731,12637.27,0.213,0.973,1,1,1,0.801882177098675,0.519999999999982,-0.11,0,-0.04,-0.15,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.19,-0.11,-0.08,-0.04,0,-0.04,0.11,0.11,-0.86,-1.47,-1.92,-2.63,-3.27,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166453",1957949068,8122125,67913.563,-146.165293,66.648143,128.71,213.834709,66.648143,132.64,-1.24,-0.9,-0.71,-0.56,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.15,0.26,0.37,0.49,0.67,0.94,1.54,2.32,2.51,2.7,2.88,3.18,3.93,281.8,1.705,8629.8,0.368,1,1,1,1958686302,36079675,70616.45136,-146.165301,66.648135,128.76,213.834703,66.648134,131.48,213.834711,66.648132,136.34,-0.86,-0.56,-0.41,-0.11,0.04,0.19,0.49,0.93,1.38,1.83,2.13,2.43,2.73,3.03,3.33,3.77,4.22,4.97,5.27,5.57,5.87,6.46,7.59,294.67,4.298,12647.55,0.377,0.973,1,1,1,0.959432541675938,0.0499999999999829,0.38,0.34,0.3,0.45,0.49,0.53,0.71,1.04,1.42,1.76,1.98,2.17,2.36,2.54,2.66,2.83,2.68,2.65,2.76,2.87,2.99,3.28,3.66,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166519",1957949068,8122191,67913.579,-146.168512,66.649251,128.03,213.83149,66.649251,130.69,-1.01,-0.79,-0.64,-0.49,-0.37,-0.26,-0.15,-0.04,0.07,0.19,0.26,0.41,0.52,0.64,0.82,0.97,1.2,1.53,1.61,1.72,1.87,2.06,2.66,293.86,2.868,8636.95,0.151,1,1,1,1958686302,36079721,70616.46286,-146.16853,66.649252,128.13,213.83147,66.649252,128.13,213.831475,66.64925,131.08,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,0.82,1.12,1.57,1.72,1.87,1.87,2.16,2.95,297.52,5.121,12660.8,0.191,0.955,1,1,1,0.803915442349857,0.0999999999999943,0.04,-0.0299999999999999,-0.03,-0.03,0,-0.11,-0.07,-0.18,-0.14,-0.26,-0.19,-0.19,-0.3,-0.27,-0.15,-0.15,-0.0799999999999998,0.04,0.11,0.15,0,0.1,0.29,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166752",1957949068,8122425,67913.638,-146.170504,66.650125,128.99,213.829501,66.650124,133.1,-1.01,-0.75,-0.56,-0.41,-0.3,-0.19,-0.07,0.04,0.15,0.26,0.37,0.52,0.71,0.93,1.2,1.53,1.91,2.43,2.58,2.77,3.03,3.4,4.11,298.68,3.69,8642.6,0.241,1,1,1,1958686302,36078481,70616.15285,-146.170505,66.650131,129.25,213.829495,66.650131,129.25,213.829501,66.65013,132.34,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,0.97,1.42,1.57,1.72,1.86,2.16,3.09,296.32,5.72,12673.01,0.157,0.968,1,1,1,0.670305185458279,0.259999999999991,-0.11,-0.07,-0.11,-0.11,-0.22,-0.18,-0.15,-0.26,-0.22,-0.33,-0.3,-0.45,-0.49,-0.56,-0.83,-0.86,-0.94,-1.01,-1.01,-1.05,-1.17,-1.24,-1.02,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166774",1957949068,8122447,67913.643,-146.169399,66.649812,129.08,213.830605,66.649811,132.18,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.07,0,0.07,0.15,0.22,0.34,0.45,0.6,0.79,1.31,1.5,1.76,2.02,2.36,3.11,297.77,3.295,8639.47,0.219,1,1,1,1958686302,36078496,70616.1566,-146.169415,66.649814,129.57,213.830588,66.649813,130.99,213.830594,66.649812,134.42,-1.16,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,0.63,0.93,1.23,1.53,1.98,2.57,2.72,3.02,3.32,3.77,4.85,295.87,5.455,12668.55,0.221,0.973,1,1,1,0.741960710502426,0.489999999999981,-0.0799999999999998,0,-0.0399999999999999,0,0.04,0.08,0.15,0.08,0.11,0.19,0.12,0.19,0.41,0.59,0.78,0.93,1.19,1.26,1.22,1.26,1.3,1.41,1.74,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166905",1957949068,8122578,67913.676,-146.163041,66.647592,128.68,213.836964,66.647592,140.63,-0.9,-0.67,-0.52,-0.37,-0.26,-0.19,-0.07,0.04,0.11,0.22,0.34,0.49,0.71,1.35,2.47,3.82,5.28,7.08,7.46,8.02,8.88,10,11.95,262.96,1.073,8626.37,0.364,1,1,1,1958686302,36079644,70616.44361,-146.163032,66.647589,129.17,213.83698,66.647587,137.35,213.836983,66.647586,139.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,0.07,0.22,0.37,0.52,0.97,1.57,2.17,2.92,4.26,5.76,7.1,8.3,8.6,8.9,9.2,9.65,10.81,293.62,3.774,12637.56,0.415,0.974,1,1,1,0.519925888149397,0.489999999999981,0.0800000000000001,0,0,0,0.04,0.12,0.14,0.18,0.26,0.3,0.63,1.08,1.46,1.57,1.79,1.94,1.82,1.22,1.14,0.880000000000001,0.319999999999999,-0.35,-1.14,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166907",1957949068,8122580,67913.677,-146.16289,66.647661,128.37,213.837112,66.647661,134.33,-0.97,-0.75,-0.6,-0.45,-0.34,-0.22,-0.11,-0.04,0.07,0.15,0.26,0.37,0.52,0.67,0.9,1.24,1.61,2.1,2.25,2.51,3.11,4.38,5.96,265.5,1.024,8627.72,0.186,1,1,1,1958686302,36079643,70616.44336,-146.1629,66.647661,128.95,213.837112,66.647659,137.85,213.837116,66.647659,140.66,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.52,0.97,1.87,3.66,5.76,8,8.6,9.05,9.65,10.54,11.7,294.29,3.765,12637.26,0.334,0.971,1,1,1,0.442333629291126,0.579999999999984,0,-0.07,-0.0700000000000001,-0.07,-0.03,0,-0.11,-0.03,-0.14,-0.08,-0.04,-0.15,0,0.3,0.97,2.42,4.15,5.9,6.35,6.54,6.54,6.16,5.74,299.36,-Inf,-Inf,TRUE,TRUE,NA
"166927",1957949068,8122600,67913.682,-146.161942,66.647279,129.74,213.838058,66.647279,132.44,-0.97,-0.79,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.9,0.97,1.09,1.31,1.76,2.7,243.73,0.83,8625.17,0.204,1,1,1,1958686302,36079629,70616.43986,-146.161939,66.647277,130.19,213.838061,66.647277,130.19,213.838066,66.647276,133.9,-1.08,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.71,1.01,1.31,1.61,2.06,2.21,2.36,2.51,2.66,3.7,292.63,3.513,12633.69,0.143,0.981,1,1,1,0.259452751301765,0.449999999999989,-0.11,0,0,0.03,-0.08,0,0.07,0.15,0.07,0.15,0.22,0.3,0.37,0.41,0.64,0.82,0.97,1.16,1.24,1.27,1.2,0.9,1,299.36,-Inf,-Inf,TRUE,TRUE,NA
"167714",1957949068,8123387,67913.878,-146.167645,66.649514,127.78,213.832357,66.649514,129.24,-0.97,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.79,0.82,0.94,1.05,1.46,294.84,2.778,8635.3,0.145,1,1,1,1958686302,36078515,70616.16135,-146.167649,66.64952,128.7,213.832351,66.64952,128.7,213.832354,66.64952,130.68,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,0.67,0.67,0.82,0.97,1.98,296.16,5.073,12660.65,0.125,0.963,1,1,1,0.691847972621529,0.919999999999987,-0.15,-0.22,-0.18,-0.15,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.12,-0.08,-0.19,-0.08,-0.12,-0.15,-0.12,-0.0800000000000001,0.52,299.36,-Inf,-Inf,TRUE,TRUE,NA
"167734",1957949068,8123407,67913.883,-146.168741,66.649833,128.18,213.831265,66.649832,132.78,-0.94,-0.75,-0.6,-0.49,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.41,0.52,0.71,1.16,2.58,2.84,3.11,3.4,3.78,4.6,296.2,3.171,8639.18,0.25,1,1,1,1958686302,36078500,70616.1576,-146.168747,66.649831,128.62,213.831261,66.64983,132.54,213.83127,66.649828,137.42,-0.6,-0.3,0,0.3,0.75,1.64,2.24,2.69,2.98,3.28,3.58,4.03,4.33,4.63,5.07,5.52,5.97,6.72,7.01,7.16,7.46,7.76,8.81,296.59,5.339,12666.62,0.466,0.977,1,1,1,0.346598824391963,0.439999999999998,0.34,0.45,0.6,0.79,1.12,1.9,2.43,2.8,3.02,3.24,3.47,3.84,4.03,4.22,4.55,4.81,4.81,4.14,4.17,4.05,4.06,3.98,4.21,299.36,-Inf,-Inf,TRUE,TRUE,NA
"167756",1957949068,8123429,67913.889,-146.169686,66.650219,128.63,213.830322,66.650218,135.32,-1.08,-0.79,-0.6,-0.45,-0.34,-0.22,-0.11,0,0.11,0.22,0.34,0.49,0.71,1.05,1.57,2.13,2.92,3.89,4.11,4.41,4.79,5.35,6.69,298.3,3.549,8642.45,0.364,1,1,1,1958686302,36078466,70616.1491,-146.16969,66.650217,129.04,213.83031,66.650217,129.04,213.830318,66.650215,133.15,-1.01,-0.86,-0.56,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.48,0.63,0.93,1.23,1.53,1.83,2.27,2.42,2.57,2.72,3.17,4.1,297.41,5.595,12670.78,0.215,0.969,1,1,1,0.284613493294612,0.409999999999997,0.0700000000000001,-0.07,0.0399999999999999,-0.11,-0.07,-0.04,0,-0.11,-0.07,-0.03,0,-0.01,-0.08,-0.12,-0.34,-0.6,-1.09,-1.62,-1.69,-1.84,-2.07,-2.18,-2.59,299.36,-Inf,-Inf,TRUE,TRUE,NA
"167949",1957949068,8123622,67913.937,-146.170201,66.650466,128.89,213.829806,66.650464,134.24,-1.01,-0.71,-0.49,-0.34,-0.19,-0.04,0.07,0.22,0.41,0.6,0.9,1.35,1.79,2.21,2.62,3.03,3.51,4.08,4.23,4.37,4.56,4.79,5.35,299.07,3.776,8644.84,0.385,1,1,1,1958686302,36078474,70616.1511,-146.170201,66.650468,129.24,213.829799,66.650468,129.24,213.829806,66.650466,132.86,-1.04,-0.89,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,1.49,1.79,1.94,2.24,2.68,3.62,298.09,5.743,12673.31,0.235,0.969,1,1,1,0.222948150918737,0.350000000000023,-0.03,-0.18,-0.26,-0.26,-0.26,-0.41,-0.37,-0.52,-0.56,-0.75,-0.9,-1.35,-1.64,-2.06,-2.32,-2.58,-2.76,-2.59,-2.44,-2.43,-2.32,-2.11,-1.73,299.36,-Inf,-Inf,TRUE,TRUE,NA
"167996",1957949068,8123669,67913.949,-146.16785,66.649789,127.19,213.832152,66.649788,129.33,-0.97,-0.79,-0.64,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.41,0.52,0.71,0.97,1.05,1.16,1.35,1.57,2.13,296.88,2.933,8637.09,0.169,1,1,1,1958686302,36078441,70616.14285,-146.16783,66.649788,128.49,213.83217,66.649788,128.49,213.832173,66.649787,130.05,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,1.57,297.11,5.168,12661.99,0.157,0.904,1,1,1,0.891587258505669,1.30000000000001,0,-0.0299999999999999,-0.03,-0.15,-0.11,-0.03,-0.15,-0.22,-0.15,-0.22,-0.14,-0.22,-0.15,-0.27,-0.19,-0.3,-0.34,-0.45,-0.38,-0.49,-0.53,-0.6,-0.56,299.36,-Inf,-Inf,TRUE,TRUE,NA
