"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"223240",1958682363,43447045,64957.58623,-148.299678,64.845869,141.82,211.700322,64.845869,141.82,211.700322,64.845868,146.69,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,1.72,2.17,2.92,3.67,4.27,4.87,1.44,0.831,12135.74,0.123,0.958,1,1,1,1958686359,42876900,72315.77146,-148.299666,64.845872,141.76,211.700334,64.845872,141.76,211.700334,64.845871,145.32,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,1.05,1.35,1.8,2.4,3.56,357.85,0.988,12599.07,0.105,0.98,1,1,1,0.660106320425259,-0.0600000000000023,-0.0800000000000001,-0.0800000000000001,-0.08,-0.08,0.07,-0.08,0.07,-0.08,0.07,-0.08,-0.08,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.97,-1.12,-1.57,-1.87,-1.87,-1.31,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223242",1958682363,43447047,64957.58673,-148.299592,64.845745,141.66,211.700408,64.845744,144.28,211.700408,64.845744,146.75,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.94,2.14,3.04,3.33,3.63,3.93,4.38,5.1,2.98,0.766,12136.19,0.37,0.959,1,1,1,1958686359,42876902,72315.77196,-148.299594,64.845741,141.59,211.700406,64.845741,143.47,211.700407,64.84574,146.43,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.69,1.99,2.44,3.04,3.78,4.83,358.65,0.921,12599.97,0.181,0.98,1,1,1,0.455784392693788,-0.0699999999999932,0,0,0,0,0,0,0,0,0,0,-0.15,0,-0.15,-0.15,-0.3,-0.6,-1.5,-1.35,-1.34,-1.19,-0.89,-0.6,-0.27,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223243",1958682363,43447048,64957.58698,-148.299481,64.845811,141.66,211.700519,64.845811,141.66,211.700519,64.84581,144.65,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.94,1.09,1.54,1.84,2.29,3,4.61,0.802,12135.44,0.207,0.955,1,1,1,1958686359,42876903,72315.77221,-148.299473,64.845808,141.61,211.700527,64.845808,141.61,211.700527,64.845808,145.47,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,1.09,1.54,1.84,2.59,3.86,0.24,0.955,12599.67,0.116,0.981,1,1,1,0.505736601586495,-0.0499999999999829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,0,0.3,0.86,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223245",1958682363,43447050,64957.58748,-148.299394,64.845683,141.51,211.700606,64.845683,141.51,211.700606,64.845683,143.58,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.56,0.71,1.16,2.06,6.51,0.737,12135.89,0.143,0.954,1,1,1,1958686359,42876905,72315.77271,-148.299393,64.845678,141.46,211.700607,64.845677,145.92,211.700607,64.845677,148.62,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.3,0.3,0.6,3.15,3.75,4.35,4.8,5.7,7.16,1.36,0.889,12599.67,0.116,0.978,1,1,1,0.559269243999555,-0.0499999999999829,-0.11,0.04,-0.11,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.04,0.19,2.59,3.19,3.79,4.09,4.54,5.1,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223246",1958682363,43447051,64957.58773,-148.299289,64.845746,141.51,211.700711,64.845746,143.99,211.700711,64.845745,145.37,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.95,2.25,2.55,2.85,3.3,3.86,7.95,0.772,12136.34,0.198,0.944,1,1,1,1958686359,42876906,72315.77296,-148.299272,64.845745,141.44,211.700728,64.845745,143.91,211.700728,64.845745,146.42,-1.09,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,2.06,2.36,2.81,3.26,3.86,4.98,2.91,0.923,12599.67,0.126,0.977,1,1,1,0.813986663816213,-0.0699999999999932,-0.04,-0.04,-0.04,0.11,-0.04,0.11,-0.04,0.11,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.0399999999999999,0.11,0.11,0.26,0.41,0.56,1.12,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223497",1958682363,43447766,64957.76648,-148.306445,64.848153,143.18,211.693557,64.848152,146.63,211.693561,64.84815,152.32,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.75,2.1,3.14,4.04,5.09,6.59,6.89,7.34,7.79,8.24,9.14,319.15,2.462,12144.98,0.433,0.975,1,1,1,1958686359,42876796,72315.74546,-148.306429,64.848151,143.18,211.693575,64.848148,150.7,211.693576,64.848148,152.01,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.82,2.47,3.52,4.42,5.62,6.06,6.51,7.11,7.71,8.83,325.7,2.62,12609.8,0.333,0.979,1,1,1,0.790883699021559,0,-0.07,-0.07,-0.0700000000000001,-0.07,-0.07,0.08,-0.07,-0.07,-0.07,-0.08,-0.23,-0.23,-0.38,-1.28,-0.67,-0.52,-0.67,-0.97,-0.83,-0.83,-0.68,-0.53,-0.31,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223500",1958682363,43447769,64957.76723,-148.306642,64.848211,143.36,211.693362,64.84821,149.39,211.693364,64.848209,152.05,-0.97,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.52,0.97,2.17,3.37,4.27,5.02,5.77,6.66,6.81,7.11,7.41,7.71,8.69,318.83,2.514,12145.28,0.513,0.972,1,1,1,1958686359,42876793,72315.74471,-148.306633,64.848212,143.48,211.693369,64.84821,147.6,211.693371,64.848209,151.6,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.82,2.32,3.52,4.57,5.61,5.91,6.21,6.66,7.11,8.12,325.31,2.67,12610.1,0.386,0.978,1,1,1,0.441147319322625,0.119999999999976,0,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.14,-0.14,-0.15,-0.45,-0.75,-1.8,-2.55,-1.95,-1.5,-1.2,-1.05,-0.899999999999999,-0.9,-0.75,-0.6,-0.57,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223503",1958682363,43447772,64957.76798,-148.306831,64.848271,143.44,211.693172,64.84827,147.75,211.693173,64.848269,150.29,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,1.24,2.88,4.38,4.53,4.98,5.28,5.88,6.85,318.56,2.566,12145.12,0.311,0.975,1,1,1,1958686359,42876790,72315.74396,-148.30683,64.848274,143.4,211.693173,64.848272,147.59,211.693175,64.848271,150.96,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,2.13,3.63,4.98,5.13,5.43,5.73,6.33,7.56,324.97,2.72,12609.34,0.371,0.979,1,1,1,0.337699735151485,-0.039999999999992,0.15,0.15,0.15,0.15,0,0.15,0,0.15,0,0.15,0,0.15,0,0,0.15,0.89,0.75,0.600000000000001,0.6,0.449999999999999,0.45,0.45,0.71,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223587",1958682363,43447856,64957.78898,-148.312249,64.849926,143.68,211.687754,64.849925,146.74,211.687757,64.849924,149.21,-1.01,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.38,2.28,3.33,3.63,3.93,4.22,4.52,5.53,313.5,4.026,12163.15,0.44,0.974,1,1,1,1958686359,42876708,72315.72346,-148.312264,64.849921,143.59,211.687738,64.84992,146.21,211.687742,64.849918,149.53,-0.93,-0.78,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.71,1.61,2.65,3.55,3.85,4.15,4.45,4.9,5.94,318.57,4.104,12627.67,0.451,0.977,1,1,1,0.903632523491709,-0.0900000000000034,0.08,-0.0700000000000001,-0.08,0.0700000000000001,0.07,-0.08,0.07,-0.08,0.07,-0.08,0.07,-0.08,-0.08,0.07,0.07,0.23,0.37,0.22,0.22,0.22,0.23,0.380000000000001,0.41,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223591",1958682363,43447860,64957.78998,-148.312326,64.850055,143.69,211.687676,64.850054,145.71,211.687679,64.850053,148.29,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.78,1.98,2.28,2.43,2.88,3.33,4.6,314.01,4.084,12164.05,0.318,0.975,1,1,1,1958686359,42876706,72315.72296,-148.312345,64.850052,143.62,211.687655,64.850052,143.62,211.687659,64.85005,147.92,-1.01,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.64,1.23,2.13,2.28,2.58,2.73,3.18,4.3,319,4.165,12629.02,0.31,0.978,1,1,1,0.96107366538343,-0.0699999999999932,0,0.15,0.15,0,0,0,0,0,0,0,0.15,0,0.15,0,0,0.15,0.45,0.15,0,0.15,-0.15,-0.15,-0.3,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223594",1958682363,43447863,64957.79073,-148.312521,64.850116,143.61,211.687479,64.850116,143.61,211.687484,64.850114,148.29,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.27,1.72,2.32,2.77,3.36,4.67,313.9,4.138,12164.64,0.171,0.979,1,1,1,1958686359,42876703,72315.72221,-148.312538,64.850116,143.5,211.687464,64.850114,145.75,211.687467,64.850113,148.59,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,1.42,2.62,2.77,3.06,3.51,4.11,5.08,318.87,4.217,12629.16,0.242,0.982,1,1,1,0.806190585550825,-0.110000000000014,0,0,0,0,0.15,0,0.15,0,0.15,0,0.14,0.14,0.15,0.15,0.15,0.15,0.9,1.35,1.05,0.74,0.74,0.75,0.41,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223807",1958682363,43448076,64957.84398,-148.315241,64.851277,143.11,211.684759,64.851277,143.11,211.684763,64.851275,146.17,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.78,0.93,1.38,1.68,2.13,3.06,313.42,4.985,12179.4,0.123,0.974,1,1,1,1958686359,42877853,72316.00971,-148.315235,64.851277,143.15,211.684765,64.851277,143.15,211.68477,64.851275,146.59,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.78,0.93,1.23,1.68,2.28,3.43,314.8,4.977,12644.07,0.105,0.977,1,1,1,0.284525642742345,0.039999999999992,0,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0.15,0.37,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223877",1958682363,43448146,64957.86148,-148.310655,64.849993,143.73,211.689345,64.849993,143.73,211.689347,64.849992,145.75,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,2.02,316.35,3.785,12159.13,0.105,0.976,1,1,1,1958686359,42877789,72315.99371,-148.31066,64.849999,143.79,211.68934,64.849999,143.79,211.689342,64.849998,145.88,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,1.05,2.09,318.55,3.84,12623.8,0.089,0.978,1,1,1,0.709501137105285,0.0600000000000023,-0.0800000000000001,-0.0800000000000001,-0.08,-0.08,0.07,-0.08,0.07,-0.08,-0.08,-0.08,-0.08,0.07,-0.07,0.08,-0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.23,0.0699999999999998,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223879",1958682363,43448148,64957.86198,-148.310569,64.849868,143.76,211.689431,64.849868,143.76,211.689433,64.849867,146.2,-0.93,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,0.86,1.01,1.16,1.46,2.43,315.86,3.725,12158.98,0.166,0.976,1,1,1,1958686359,42877785,72315.99271,-148.310578,64.849872,143.73,211.689422,64.849872,143.73,211.689425,64.849871,146.65,-1.08,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,0.86,1.16,1.46,1.91,2.92,318.13,3.78,12623.21,0.106,0.978,1,1,1,0.617177922666299,-0.0300000000000011,-0.15,0,0,0,0,-0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0.3,0.45,0.49,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223880",1958682363,43448149,64957.86223,-148.310458,64.849935,143.84,211.689542,64.849935,143.84,211.689546,64.849933,147.54,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.64,1.08,1.38,1.68,2.13,2.73,3.7,316.51,3.733,12158.23,0.148,0.976,1,1,1,1958686359,42877786,72315.99296,-148.310457,64.84994,143.64,211.689543,64.84994,143.64,211.689546,64.849939,146.74,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.75,0.9,1.05,1.35,1.94,3.1,318.76,3.789,12623.65,0.103,0.982,1,1,1,0.559269367983939,-0.200000000000017,-0.04,-0.04,-0.04,-0.0399999999999999,0.11,-0.04,0.11,-0.04,0.11,-0.04,0.11,-0.04,0.11,-0.04,-0.04,-0.04,-0.19,-0.33,-0.48,-0.63,-0.78,-0.79,-0.6,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223882",1958682363,43448151,64957.86273,-148.310378,64.849809,143.8,211.689625,64.849808,147.35,211.689626,64.849807,148.44,-0.93,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,1.61,2.36,3.1,3.55,4.64,315.99,3.673,12157.94,0.183,0.977,1,1,1,1958686359,42877782,72315.99196,-148.310381,64.849807,143.76,211.689623,64.849805,147.69,211.689624,64.849804,149.29,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,2.13,2.88,3.48,3.93,4.52,5.53,318.28,3.728,12622.46,0.113,0.98,1,1,1,0.264435669485959,-0.0400000000000205,-0.08,-0.07,-0.07,0.08,0.08,-0.07,0.08,-0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,1.12,1.27,1.12,0.83,0.97,0.890000000000001,359.72,-Inf,-Inf,TRUE,TRUE,NA
"223883",1958682363,43448152,64957.86298,-148.31026,64.84988,143.8,211.689743,64.849878,147.77,211.689745,64.849877,149.53,-0.93,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,2.21,3.55,3.85,4.15,4.3,4.75,5.72,316.68,3.681,12158.54,0.308,0.977,1,1,1,1958686359,42877783,72315.99221,-148.310261,64.849874,143.7,211.689742,64.849873,146.91,211.689744,64.849872,148.86,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,2.32,2.77,3.22,3.52,4.11,5.16,318.92,3.736,12622.46,0.123,0.982,1,1,1,0.670385598856293,-0.100000000000023,-0.0399999999999999,-0.0299999999999999,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.18,-0.03,-0.18,-0.04,-0.19,-0.19,-0.19,-0.64,-1.54,-1.23,-1.08,-0.93,-0.78,-0.64,-0.56,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224059",1958682363,43448328,64957.90698,-148.298906,64.846357,141.5,211.701094,64.846357,141.5,211.701094,64.846357,143.11,-0.9,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.75,0.75,0.9,1.05,1.2,1.61,358.55,0.788,12135.59,0.187,0.809,1,1,1,1958686359,42878183,72316.09221,-148.298894,64.846361,141.46,211.701106,64.846361,141.46,211.701106,64.846361,145.8,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.31,1.61,1.91,2.36,3.11,4.35,355.6,0.954,12599.37,0.169,0.979,1,1,1,0.722964492127576,-0.039999999999992,-0.19,-0.04,0.11,-0.04,-0.04,0.11,-0.04,0.11,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,0.11,0.11,0.56,0.86,1.01,1.31,1.91,2.74,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224061",1958682363,43448331,64957.90773,-148.298708,64.846299,141.36,211.701292,64.846299,141.36,211.701292,64.846299,142.71,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.71,0.71,0.71,0.86,1.35,1.81,0.757,12134.99,0.023,0.769,1,1,1,1958686359,42878186,72316.09296,-148.298695,64.846301,141.36,211.701305,64.846301,141.36,211.701305,64.846301,145.59,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.6,1.05,1.5,1.95,2.4,3,4.23,358.09,0.921,12599.82,0.089,0.979,1,1,1,0.655639212124517,0,-0.11,-0.11,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.49,0.79,1.24,1.69,2.14,2.88,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224116",1958682363,43448499,64957.94973,-148.287827,64.843013,141.8,211.712168,64.843014,147.16,211.712166,64.843014,149.29,-0.86,-0.71,-0.41,-0.41,-0.26,-0.11,0.04,0.19,0.19,0.49,0.94,1.98,2.58,3.18,3.78,4.53,5.28,6.18,6.33,6.48,6.63,6.93,7.49,112.6,2.628,12146.45,0.514,0.921,1,1,1,1958686359,42878350,72316.13396,-148.287837,64.843019,141.77,211.71216,64.843019,144.84,211.712157,64.84302,149.22,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,1.27,2.32,3.22,3.97,4.87,5.17,5.47,5.77,6.22,7.45,108.84,2.409,12609.34,0.521,0.979,1,1,1,0.819864188736821,-0.0300000000000011,-0.11,-0.11,-0.26,-0.11,-0.11,-0.11,-0.26,-0.26,-0.26,-0.42,-0.72,-1.61,-2.06,-1.91,-1.46,-1.31,-1.31,-1.31,-1.16,-1.01,-0.86,-0.71,-0.04,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224118",1958682363,43448501,64957.95023,-148.287756,64.84289,141.8,211.71224,64.842891,146.48,211.712239,64.842891,148.05,-0.94,-0.64,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.71,2.06,3.11,3.86,4.45,5.05,5.2,5.35,5.5,5.8,6.25,113.76,2.668,12147.35,0.303,0.904,1,1,1,1958686359,42878352,72316.13446,-148.287761,64.842887,141.72,211.712233,64.842888,148.42,211.712232,64.842888,149.44,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.3,0.45,0.6,2.4,4.19,4.64,5.09,5.54,6.44,7.71,110.21,2.447,12608.89,0.266,0.979,1,1,1,0.409932738112856,-0.0800000000000125,-0.11,-0.26,-0.11,-0.11,-0.11,-0.26,-0.11,-0.11,-0.11,-0.26,-0.26,-0.41,-0.56,-1.76,-2.66,-3.26,-2.05,-0.859999999999999,-0.56,-0.26,0.04,0.640000000000001,1.46,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224119",1958682363,43448502,64957.95048,-148.287644,64.842956,141.76,211.712356,64.842956,141.76,211.712351,64.842957,147.82,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,-0.15,0,0.15,0.15,0.45,0.75,1.35,2.1,3.14,3.89,4.49,5.24,5.39,5.69,5.69,5.84,6.06,112.87,2.677,12147.5,0.505,0.787,1,1,1,1958686359,42878353,72316.13471,-148.287641,64.842954,141.74,211.712355,64.842955,146.16,211.712353,64.842955,149.38,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.27,2.17,3.52,4.87,5.17,5.47,5.92,6.51,7.64,109.26,2.46,12609.19,0.416,0.978,1,1,1,0.264454547304217,-0.0199999999999818,-0.07,-0.07,-0.0700000000000001,-0.07,-0.07,-0.22,-0.07,-0.07,-0.22,-0.08,-0.38,-0.53,-0.98,-1.58,-1.87,-1.72,-0.97,-0.37,-0.22,-0.220000000000001,0.23,0.67,1.58,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224520",1958682363,43449129,64958.10723,-148.310251,64.85024,144.01,211.689749,64.85024,144.01,211.689751,64.850238,146.74,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.67,0.82,0.97,1.27,1.87,2.73,314.5,3.765,12158.53,0.143,0.973,1,1,1,1958686359,42878008,72316.04846,-148.310261,64.850233,143.92,211.689739,64.850233,143.92,211.689742,64.850231,146.5,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.67,0.67,0.82,0.97,1.57,2.58,319.81,3.859,12623.5,0.123,0.977,1,1,1,0.912982470498044,-0.0900000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0,0,-0.15,-0.15,-0.3,-0.3,-0.15,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224526",1958682363,43449135,64958.10873,-148.310638,64.850358,143.88,211.689362,64.850358,143.88,211.689368,64.850356,149.15,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,1.57,2.77,2.92,3.22,3.66,4.26,5.27,314.24,3.87,12161.07,0.36,0.977,1,1,1,1958686359,42878002,72316.04696,-148.310654,64.850353,143.85,211.689349,64.850352,146.61,211.689352,64.85035,149.3,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.79,1.98,3.18,3.48,3.78,3.93,4.37,5.46,319.47,3.96,12626.19,0.344,0.977,1,1,1,0.941409150934366,-0.0300000000000011,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.03,-0.03,-0.03,-0.03,-0.03,0.12,0.41,0.41,0.56,0.56,0.27,0.11,0.19,359.72,-Inf,-Inf,TRUE,TRUE,NA
"224531",1958682363,43449140,64958.10998,-148.311143,64.850413,143.96,211.688857,64.850413,143.96,211.688859,64.850412,146.43,-1.08,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,0.71,0.86,1.01,1.46,2.47,313.38,3.971,12161.66,0.131,0.975,1,1,1,1958686359,42877995,72316.04521,-148.311162,64.850416,143.91,211.688838,64.850416,143.91,211.688842,64.850414,148.1,-1.05,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.9,1.2,1.64,2.09,2.84,4.19,318.62,4.056,12626.33,0.137,0.98,1,1,1,0.961062266470765,-0.0500000000000114,0.03,0.04,0.04,0.04,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,0.49,0.78,1.08,1.38,1.72,359.72,-Inf,-Inf,TRUE,TRUE,NA
