"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"276118",1958682414,49616469,66499.95478,-147.989195,65.018698,244.51,212.010797,65.018703,255.54,212.010796,65.018703,256.7,-1.01,-0.71,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.19,0.34,0.49,0.94,1.53,2.43,3.93,5.58,7.07,8.57,9.17,9.92,10.51,11.11,12.2,139.85,3.119,12053.65,0.373,0.977,1,1,1,1958686362,43281916,72417.02629,-147.98919,65.018705,244.12,212.010799,65.018706,255.12,212.010798,65.018706,256.8,-0.97,-0.67,-0.52,-0.37,-0.37,-0.22,-0.07,0.07,0.07,0.22,0.52,0.97,1.87,3.07,5.02,6.66,7.86,9.81,10.41,10.71,11.15,11.6,12.69,109.76,2.706,12509.49,0.457,0.979,1,1,1,0.814964294519439,-0.389999999999986,0.04,0.0399999999999999,0.04,0.04,-0.11,0.04,0.04,0.03,-0.12,-0.12,0.03,0.03,0.34,0.64,1.09,1.08,0.79,1.24,1.24,0.790000000000001,0.640000000000001,0.49,0.49,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276119",1958682414,49616470,66499.95503,-147.989307,65.018633,245.31,212.010693,65.018633,245.31,212.01069,65.018635,249.76,-1.2,-0.9,-0.75,-0.6,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.45,0.75,1.05,1.2,1.5,1.8,2.25,2.39,2.69,2.84,3.29,4.45,140.61,3.13,12053.95,0.213,0.978,1,1,1,1958686362,43281915,72417.02604,-147.989312,65.018638,245.07,212.01068,65.018639,253.53,212.010679,65.01864,254.8,-1.27,-0.97,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.22,0.52,0.67,0.97,1.27,1.57,2.17,3.22,3.82,5.17,6.96,8.31,9.73,110.62,2.693,12509.04,0.196,0.982,1,1,1,0.605023860568885,-0.240000000000009,-0.0700000000000001,-0.07,0.08,0.08,0.08,0.08,-0.07,-0.07,0.07,0.07,-0.08,0.07,-0.08,-0.0800000000000001,0.0700000000000001,0.0700000000000001,0.37,0.97,1.43,2.48,4.12,5.02,5.28,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276291",1958682414,49616642,66499.99803,-148.000293,65.022137,208.91,211.999708,65.022138,213.6,211.999708,65.022138,215.02,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,1.27,2.92,3.37,3.97,4.57,5.17,6.11,220.23,0.683,12071.29,0.226,0.966,1,1,1,1958686362,43282082,72417.06779,-148.000292,65.022131,208.88,211.999708,65.02213,213.15,211.999707,65.022129,219.97,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.16,3.86,4.46,5.21,6.86,9.11,11.09,9.06,0.805,12531.92,0.105,0.98,1,1,1,0.67036627698744,-0.0300000000000011,-0.12,0.0299999999999999,0.03,-0.12,0.03,0.03,-0.12,0.03,-0.12,0.03,-0.11,0.04,-0.11,0.04,0.04,0.04,-0.11,0.94,1.09,1.24,2.29,3.94,4.98,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276294",1958682414,49616645,66499.99878,-148.000491,65.022196,207.96,211.99951,65.022196,212.91,211.99951,65.022196,215.34,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.94,2.14,4.53,4.98,5.43,5.88,6.33,7.38,224.7,0.689,12072.04,0.285,0.974,1,1,1,1958686362,43282085,72417.06854,-148.000495,65.022196,207.85,211.999504,65.022195,213.06,211.999504,65.022195,216.32,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.46,2.96,4.46,5.66,5.96,6.41,6.71,7.31,8.47,5.7,0.832,12533.12,0.38,0.979,1,1,1,0.188475241425796,-0.110000000000014,0.0700000000000001,0.07,0.07,0.0700000000000001,0.07,0.07,0.07,0.07,0.07,0.22,0.07,0.22,0.22,0.37,0.97,2.02,2.32,1.13,0.98,0.98,0.83,0.98,1.09,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276297",1958682414,49616648,66499.99953,-148.00069,65.022257,207.08,211.999311,65.022257,212.7,211.999312,65.022258,217.46,-0.67,-0.52,-0.22,-0.07,0.07,0.22,0.37,0.82,1.57,2.47,3.22,3.97,4.72,5.32,5.77,6.37,6.97,8.02,8.17,8.62,9.07,9.52,10.38,229.18,0.699,12073.39,0.534,0.971,1,1,1,1958686362,43282088,72417.06929,-148.000691,65.022261,207.08,211.999309,65.02226,216.59,211.999309,65.02226,217.6,-0.6,-0.45,-0.3,-0.15,0.15,0.3,0.6,1.35,2.1,2.7,3.45,4.2,4.8,5.4,6,6.44,7.04,7.94,8.24,8.54,9.14,9.59,10.53,2.67,0.861,12532.97,0.556,0.976,1,1,1,0.448288684197374,0,0.0700000000000001,0.07,-0.08,-0.08,0.08,0.08,0.23,0.53,0.53,0.23,0.23,0.23,0.0800000000000001,0.0800000000000001,0.23,0.0700000000000003,0.0700000000000003,-0.0799999999999992,0.0700000000000003,-0.0800000000000001,0.0700000000000003,0.0700000000000003,0.149999999999999,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276300",1958682414,49616651,66500.00028,-148.000884,65.022315,206.67,211.999117,65.022315,212.14,211.999118,65.022315,213.68,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,1.12,2.02,2.92,4.42,4.87,5.17,5.62,6.07,7.01,233.33,0.712,12074.14,0.37,0.973,1,1,1,1958686362,43282091,72417.07004,-148.000892,65.022319,206.54,211.999108,65.022318,212.2,211.999108,65.022318,214.18,-0.97,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,1.12,2.02,3.22,4.87,5.32,5.62,5.92,6.37,7.64,359.76,0.889,12533.57,0.383,0.979,1,1,1,0.583809013821459,-0.129999999999995,0,0.15,0.15,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0.3,0.45,0.45,0.45,0.3,0.3,0.63,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276892",1958682414,49617269,66500.15478,-148.002748,65.022457,200.5,211.997253,65.022457,203.2,211.997254,65.022457,208.22,-0.86,-0.41,-0.11,0.19,0.49,0.94,1.39,1.69,1.99,2.14,2.44,2.59,2.89,3.18,3.33,3.78,4.08,4.83,5.13,5.43,5.88,6.63,7.72,256.81,0.908,12081.78,0.388,0.976,1,1,1,1958686362,43281320,72416.87728,-148.002751,65.022465,200.35,211.99725,65.022464,207.02,211.99725,65.022463,209.56,-0.82,-0.37,-0.07,0.22,0.67,1.12,1.42,1.72,2.02,2.17,2.47,2.62,2.92,3.07,3.37,3.82,4.27,5.62,6.22,6.67,7.12,7.87,9.22,346.1,1.167,12542.85,0.383,0.979,1,1,1,0.902746785358278,-0.150000000000006,0.04,0.04,0.04,0.03,0.18,0.18,0.03,0.03,0.03,0.0299999999999998,0.0300000000000002,0.0300000000000002,0.0299999999999998,-0.11,0.04,0.04,0.19,0.79,1.09,1.24,1.24,1.24,1.5,359.76,-Inf,-Inf,TRUE,TRUE,NA
"276895",1958682414,49617272,66500.15553,-148.002545,65.022402,201.22,211.997456,65.022402,205.56,211.997457,65.022402,207.51,-1.24,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.16,2.66,3.11,3.71,4.31,4.91,6.29,254.3,0.871,12080.28,0.195,0.975,1,1,1,1958686362,43281323,72416.87803,-148.002545,65.0224,201.13,211.997455,65.0224,201.13,211.997456,65.022399,206.75,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,1.84,2.14,2.59,3.18,4.08,5.62,347.86,1.125,12540.61,0.12,0.984,1,1,1,0.222902794164372,-0.0900000000000034,0.0800000000000001,0.08,0.0800000000000001,0.08,-0.0700000000000001,0.08,0.08,-0.07,0.08,-0.07,0.08,-0.07,0.08,-0.07,-0.07,-0.0700000000000001,-0.37,-0.82,-0.97,-1.12,-1.13,-0.83,-0.67,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277114",1958682414,49617491,66500.21028,-147.988547,65.018102,249.23,212.011444,65.018106,259.11,212.011444,65.018106,259.97,-0.9,-0.75,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.15,0.3,0.6,1.65,3.29,4.04,4.49,5.09,5.99,6.28,7.03,8.53,9.73,10.74,136.62,3.389,12051.38,0.32,0.977,1,1,1,1958686362,43281535,72416.93103,-147.988541,65.018104,248.99,212.01145,65.018106,258.65,212.011449,65.018106,259.62,-0.94,-0.64,-0.49,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.56,1.46,2.66,3.56,4.3,4.75,5.5,6.25,7.3,7.6,8.05,8.79,9.54,10.63,112.48,2.974,12507.22,0.501,0.979,1,1,1,0.360050647916434,-0.239999999999981,-0.0399999999999999,0.11,0.11,0.11,0.11,0.26,0.11,0.11,0.11,0.41,1.16,2.06,1.91,1.01,0.71,1.01,1.16,1.31,1.32,1.02,0.26,-0.190000000000001,-0.109999999999999,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277115",1958682414,49617492,66500.21053,-147.988659,65.018036,249.75,212.011327,65.018043,265.84,212.011325,65.018044,267.89,-0.79,-0.49,-0.34,-0.04,0.11,0.41,0.86,1.46,2.36,3.7,4.75,6.1,7.44,8.79,10.29,11.78,12.98,14.78,15.22,15.67,16.27,16.87,18.14,137.33,3.397,12051.98,0.555,0.975,1,1,1,1958686362,43281534,72416.93078,-147.988656,65.018042,249.66,212.011331,65.018044,263.39,212.011328,65.018045,265.75,-0.52,-0.22,-0.07,0.22,0.52,1.27,2.02,2.92,3.67,4.27,5.01,6.06,7.26,8.31,9.21,10.7,12.05,13.55,13.85,14.15,14.45,14.89,16.09,113.23,2.964,12505.72,0.591,0.975,1,1,1,0.683489235671237,-0.0900000000000034,0.27,0.27,0.27,0.26,0.41,0.86,1.16,1.46,1.31,0.569999999999999,0.26,-0.04,-0.180000000000001,-0.479999999999999,-1.08,-1.08,-0.93,-1.23,-1.37,-1.52,-1.82,-1.98,-2.05,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277116",1958682414,49617493,66500.21078,-147.988778,65.017967,249.94,212.011208,65.017974,267.29,212.011207,65.017975,268.64,-1.08,-0.79,-0.64,-0.34,-0.34,-0.19,-0.04,0.11,0.26,0.41,0.71,0.86,1.16,1.46,1.91,8.94,12.83,15.08,15.82,16.42,17.02,17.62,18.7,138.07,3.407,12052.13,0.204,0.978,1,1,1,1958686362,43281533,72416.93053,-147.988777,65.017975,249.66,212.01121,65.017978,262.69,212.011209,65.017978,263.73,-1.2,-0.9,-0.6,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.6,0.9,1.05,1.2,1.5,1.65,1.95,2.54,2.69,3.29,10.03,12.57,14.07,114.03,2.953,12507.08,0.246,0.981,1,1,1,0.892854547591595,-0.280000000000001,-0.12,-0.11,0.04,-0.11,0.04,0.04,0.04,0.04,0.04,0.04,-0.11,0.04,-0.11,-0.26,-0.41,-7.29,-10.88,-12.54,-13.13,-13.13,-6.99,-5.05,-4.63,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277117",1958682414,49617494,66500.21103,-147.988355,65.018042,250.19,212.01164,65.018044,255.95,212.011638,65.018045,258.49,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.49,0.79,1.68,2.88,3.93,4.98,6.02,6.32,6.62,6.92,7.37,8.3,136.45,3.442,12051.82,0.545,0.976,1,1,1,1958686362,43281538,72416.93178,-147.988354,65.018046,249.86,212.01164,65.018047,256.03,212.011637,65.018047,258.2,-1.05,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,-0.15,0,0.15,0.3,0.45,0.6,1.2,2.25,3.74,4.64,5.84,6.14,6.44,6.74,7.33,8.35,112.73,3.022,12507.07,0.444,0.977,1,1,1,0.448288917623485,-0.329999999999984,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.19,-0.48,-0.63,-0.19,-0.340000000000001,-0.18,-0.180000000000001,-0.18,-0.18,-0.04,0.0499999999999989,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277118",1958682414,49617495,66500.21128,-147.988468,65.017976,250.99,212.011527,65.017979,257.58,212.011526,65.017979,258.47,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.75,3.74,4.34,4.94,5.69,6.58,7.48,137.15,3.45,12050.92,0.115,0.975,1,1,1,1958686362,43281537,72416.93153,-147.988469,65.017983,250.72,212.011527,65.017984,254.76,212.011523,65.017985,258.28,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.94,3.63,4.08,4.83,5.43,6.17,7.56,113.46,3.012,12505.57,0.116,0.979,1,1,1,0.781580778049925,-0.27000000000001,0.04,0.04,0.04,0.0399999999999999,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.19,-0.11,-0.26,-0.11,-0.260000000000001,-0.41,0.0799999999999992,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277120",1958682414,49617497,66500.21178,-147.988155,65.017982,250.61,212.011839,65.017984,257.04,212.011836,65.017986,260.67,-0.82,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.52,1.12,1.87,2.47,3.07,3.82,5.01,5.91,6.81,8,8.15,8.45,8.75,9.2,10.06,136.27,3.495,12051.52,0.583,0.968,1,1,1,1958686362,43281541,72416.93253,-147.988157,65.017981,250.31,212.011834,65.017983,259.14,212.011833,65.017983,260.41,-1.01,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.19,0.34,0.49,0.79,1.68,2.43,3.18,3.93,4.98,6.02,7.37,7.82,8.27,8.72,9.17,10.1,113,3.074,12506.31,0.554,0.975,1,1,1,0.145961974921872,-0.300000000000011,-0.19,-0.19,-0.19,-0.19,-0.04,-0.04,-0.03,-0.03,-0.18,-0.63,-1.08,-0.79,-0.64,-0.64,-1.08,-0.93,-0.79,-0.63,-0.33,-0.18,-0.0299999999999994,-0.0299999999999994,0.0399999999999991,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277121",1958682414,49617498,66500.21203,-147.988275,65.017913,251.65,212.011719,65.017916,259.39,212.011717,65.017916,260.59,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.49,0.64,1.23,2.13,3.03,3.93,4.68,5.27,6.32,6.62,7.07,7.52,7.97,8.94,136.99,3.504,12051.37,0.46,0.97,1,1,1,1958686362,43281540,72416.93228,-147.988279,65.017915,251.45,212.011716,65.017916,256.73,212.011711,65.017916,260.92,-0.82,-0.67,-0.37,-0.22,-0.07,0.07,0.22,0.52,0.97,1.72,2.47,3.37,4.12,4.71,5.31,5.76,6.36,7.26,7.56,7.86,8.16,8.46,9.47,113.78,3.064,12505.87,0.519,0.978,1,1,1,0.291924263492519,-0.200000000000017,0.04,0.0399999999999999,0.19,0.19,0.19,0.18,0.18,0.48,0.78,1.23,1.83,2.14,1.99,1.68,1.38,1.08,1.09,0.94,0.94,0.79,0.640000000000001,0.490000000000001,0.530000000000001,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277122",1958682414,49617499,66500.21228,-147.988387,65.017847,252.61,212.011608,65.01785,258.3,212.011606,65.01785,260.31,-1.01,-0.71,-0.56,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.94,1.53,2.28,3.93,5.42,5.72,6.02,6.32,6.62,7.71,137.67,3.512,12049.87,0.317,0.973,1,1,1,1958686362,43281539,72416.93203,-147.988394,65.017852,252.37,212.011601,65.017853,257.49,212.011598,65.017853,260.07,-1.09,-0.94,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,0.11,0.11,0.26,0.41,0.71,1.31,1.91,2.66,3.7,5.2,5.5,5.95,6.25,6.7,7.71,114.51,3.055,12504.82,0.281,0.976,1,1,1,0.64757908721488,-0.240000000000009,-0.0800000000000001,-0.23,-0.08,0.0700000000000001,0.07,-0.08,-0.08,0.07,0.07,0.07,0.07,0.07,0.22,0.37,0.38,0.38,-0.23,-0.22,-0.22,-0.0699999999999994,-0.0700000000000003,0.0800000000000001,0,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277123",1958682414,49617500,66500.21253,-147.987964,65.017921,250.77,212.012032,65.017923,255.22,212.012029,65.017924,258.02,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,1.35,2.24,3.59,4.64,5.83,7.26,136.11,3.548,12052.26,0.103,0.979,1,1,1,1958686362,43281544,72416.93328,-147.98796,65.017919,250.58,212.01204,65.017919,250.58,212.012037,65.01792,252.97,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.9,1.05,2.39,113.25,3.125,12508.11,0.128,0.979,1,1,1,0.291924230215656,-0.189999999999998,-0.15,0,0,0,-0.15,0,-0.15,0,-0.15,0,-0.15,0,-0.15,0,-0.15,-0.15,-0.15,-0.75,-1.64,-2.84,-3.74,-4.78,-4.87,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277124",1958682414,49617501,66500.21278,-147.988083,65.017852,251.77,212.011917,65.017852,251.77,212.011914,65.017853,254.61,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.97,1.12,1.27,1.42,1.87,2.84,136.83,3.556,12051.81,0.142,0.977,1,1,1,1958686362,43281543,72416.93303,-147.988082,65.017853,251.5,212.011918,65.017853,251.5,212.011915,65.017853,254.05,-1.27,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.82,0.97,1.12,1.42,2.54,114.01,3.115,12506.46,0.162,0.981,1,1,1,0.121005290109807,-0.27000000000001,-0.15,-0.15,-0.15,0,0,-0.15,0,-0.15,0,-0.15,0,-0.14,0,-0.15,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.45,-0.3,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277125",1958682414,49617502,66500.21303,-147.988196,65.017787,252.55,212.011797,65.01779,260.41,212.011794,65.017792,263.96,-0.86,-0.71,-0.56,-0.41,-0.26,-0.11,0.04,0.04,0.19,0.34,0.64,1.68,3.48,4.97,6.17,7.22,8.12,9.16,9.46,9.76,10.06,10.51,11.41,137.5,3.565,12050.92,0.536,0.972,1,1,1,1958686362,43281542,72416.93278,-147.988197,65.01779,252.34,212.011794,65.017792,260.38,212.01179,65.017793,264.01,-1.05,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.15,0.45,0.6,1.65,3.44,4.94,5.99,7.33,8.68,9.13,9.43,9.88,10.48,11.67,114.73,3.106,12505.56,0.451,0.976,1,1,1,0.33765859018309,-0.210000000000008,-0.19,-0.19,-0.0399999999999999,-0.04,-0.04,-0.19,-0.19,-0.04,-0.04,-0.19,-0.19,-1.08,-1.83,-1.53,-1.23,-1.23,-0.789999999999999,-0.48,-0.33,-0.33,-0.18,-0.0299999999999994,0.26,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277364",1958682414,49617741,66500.27278,-147.989453,65.017928,251.69,212.010539,65.017932,261.68,212.010537,65.017933,263.44,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.82,1.27,1.87,2.77,4.12,7.26,8.16,9.05,9.8,10.7,11.75,139.05,3.307,12048.84,0.329,0.975,1,1,1,1958686362,43280617,72416.70153,-147.989456,65.01792,251.49,212.010544,65.01792,251.49,212.010537,65.017921,258.12,-1.24,-0.94,-0.79,-0.64,-0.49,-0.34,-0.19,-0.04,0.11,0.11,0.26,0.56,0.71,1.01,1.46,1.76,2.21,3.41,3.71,4,4.45,5.2,6.62,110.86,2.887,12504.23,0.222,0.979,1,1,1,0.902749363736281,-0.199999999999989,-0.27,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,0.03,0.04,-0.11,-0.11,0.04,-0.11,-0.26,-0.41,-1.01,-1.91,-3.85,-4.45,-5.05,-5.35,-5.5,-5.13,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277367",1958682414,49617744,66500.27353,-147.989638,65.017983,252.33,212.010357,65.017985,259.44,212.010353,65.017987,263.59,-0.75,-0.6,-0.3,-0.15,-0.15,0,0.15,0.45,0.9,2.39,3.89,5.09,5.84,6.58,7.18,7.78,8.53,9.28,9.43,9.58,9.88,10.18,11.26,139.26,3.258,12046.59,0.464,0.976,1,1,1,1958686362,43280620,72416.70228,-147.989651,65.017982,252.17,212.010341,65.017983,260.03,212.010337,65.017984,263.44,-0.79,-0.64,-0.34,-0.34,-0.19,-0.04,0.11,0.26,0.56,1.16,2.96,4.45,5.5,6.25,7,7.75,8.35,9.24,9.39,9.54,9.84,10.29,11.27,110.58,2.837,12501.69,0.423,0.974,1,1,1,0.622695821544253,-0.160000000000025,-0.04,-0.04,-0.04,-0.19,-0.04,-0.04,-0.04,-0.19,-0.34,-1.23,-0.93,-0.64,-0.34,-0.33,-0.18,-0.0300000000000002,-0.18,-0.0399999999999991,-0.0399999999999991,-0.0400000000000009,-0.0400000000000009,0.109999999999999,0.00999999999999979,359.76,-Inf,-Inf,TRUE,TRUE,NA
"277370",1958682414,49617747,66500.27428,-147.989832,65.018043,251.87,212.010168,65.018043,251.87,212.010166,65.018044,254.53,-1.12,-0.97,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,1.12,1.12,1.27,1.42,1.57,2.66,139.46,3.206,12047.65,0.144,0.977,1,1,1,1958686362,43280623,72416.70303,-147.989845,65.018047,251.64,212.010155,65.018047,251.64,212.010152,65.018047,254.56,-1.27,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.52,0.82,1.12,1.27,1.42,1.57,1.72,2.92,110.26,2.786,12502.89,0.155,0.981,1,1,1,0.757673460978064,-0.230000000000018,-0.15,0,-0.15,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15,0,0.15,0.15,0.15,0.15,0.26,359.76,-Inf,-Inf,TRUE,TRUE,NA
"278108",1958682414,49618559,66500.47728,-148.003362,65.021797,208.54,211.996639,65.021797,212.93,211.99664,65.021797,215.7,-0.86,-0.56,-0.41,-0.26,-0.26,-0.11,0.04,0.19,0.34,0.64,1.39,2.29,2.89,3.48,3.93,4.38,4.83,5.43,5.58,5.73,6.03,6.33,7.16,252.3,0.846,12072.78,0.387,0.96,1,1,1,1958686362,43280045,72416.55853,-148.003382,65.021794,208.47,211.996619,65.021793,212.81,211.996619,65.021793,215.7,-0.9,-0.6,-0.45,-0.3,-0.3,-0.15,0,0.15,0.3,0.45,0.75,1.65,2.4,3.15,3.6,4.2,4.65,5.25,5.4,5.55,5.84,6.14,7.23,348.78,1.095,12533.41,0.45,0.976,1,1,1,0.999946265901297,-0.0699999999999932,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.19,-0.64,-0.64,-0.49,-0.33,-0.33,-0.18,-0.18,-0.18,-0.18,-0.180000000000001,-0.19,-0.19,0.0700000000000003,359.76,-Inf,-Inf,TRUE,TRUE,NA
"278117",1958682414,49618568,66500.47953,-148.002788,65.021616,205.23,211.997212,65.021616,205.23,211.997213,65.021616,209.47,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.26,0.26,0.41,0.71,1.01,1.46,2.21,2.36,2.66,2.96,3.26,4.23,242.58,0.762,12075.18,0.211,0.978,1,1,1,1958686362,43280054,72416.56078,-148.002792,65.02161,205.06,211.997208,65.02161,205.06,211.997208,65.021609,209.37,-1.12,-0.82,-0.67,-0.52,-0.52,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.67,0.97,1.42,2.17,2.32,2.47,2.77,3.22,4.31,354.88,0.982,12535.66,0.211,0.981,1,1,1,0.69476275498584,-0.169999999999987,-0.18,-0.0299999999999999,-0.03,-0.03,-0.18,-0.03,-0.03,-0.03,-0.03,-0.03,-0.04,-0.04,-0.04,-0.04,-0.0399999999999999,-0.04,-0.04,-0.04,-0.04,-0.19,-0.19,-0.0399999999999996,0.0799999999999992,359.76,-Inf,-Inf,TRUE,TRUE,NA
