"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","CHAN_ZG","CHAN_ZT","CHAN_R"
"185543",1957949066,7791541,67830.916,-146.291268,66.574201,122.92,213.708731,66.574202,123.63,-0.82,-0.71,-0.6,-0.49,-0.41,-0.34,-0.26,-0.22,-0.15,-0.07,0,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.56,0.6,0.64,0.64,0.71,130.59,3.813,8647.84,0.093,1,1,1,1958686304,36246828,70658.23995,-146.291248,66.574202,123.25,213.708752,66.574202,123.25,213.708754,66.574202,124.89,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.65,292,3.485,12640.44,0.116,0.953,1,1,1,0.894261552433652,0.329999999999998,-0.12,-0.0800000000000001,-0.04,-0.15,-0.08,-0.15,-0.08,-0.12,-0.04,-0.12,-0.04,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.15,-0.0399999999999999,-0.08,0.07,0.94,TRUE,TRUE,NA
"185580",1957949066,7791608,67830.933,-146.28795,66.573149,126.98,213.712027,66.573157,142.13,-0.82,-0.56,-0.37,-0.22,-0.11,0.04,0.19,0.34,0.52,0.78,1.9,3.4,4.7,6.46,7.73,8.62,9.85,11.53,11.91,12.36,12.95,13.89,15.15,130.24,5.059,8659.58,0.502,1,1,1,1958686304,36246877,70658.2522,-146.28793,66.573151,127.19,213.71207,66.573151,127.19,213.712072,66.573151,128.99,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.56,0.71,1.8,287.06,2.677,12627.61,0.116,0.967,1,1,1,0.914903753190704,0.209999999999994,-0.12,-0.23,-0.27,-0.42,-0.38,-0.38,-0.53,-0.68,-0.71,-0.97,-1.94,-3.44,-4.74,-6.35,-7.62,-8.36,-9.59,-11.12,-11.35,-11.8,-12.39,-13.18,-13.35,TRUE,TRUE,NA
"185846",1957949066,7791876,67831,-146.288886,66.573535,127.03,213.71109,66.573543,144.18,-0.86,-0.6,-0.41,-0.22,-0.07,0.11,0.26,0.49,0.75,1.27,7.54,10.27,11.91,12.92,13.71,14.42,15.05,15.61,15.76,15.91,16.13,16.43,17.14,130.42,4.668,8655.72,0.538,1,1,1,1958686304,36246861,70658.2482,-146.288885,66.573531,127.59,213.711131,66.573529,142.68,213.711133,66.573529,144.77,-1.01,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.19,0.19,0.34,1.09,7.97,11.41,13.36,14.86,15.16,15.46,15.76,16.06,17.18,289.48,2.921,12629.99,0.662,0.978,1,1,1,0.448091695521868,0.560000000000002,-0.15,-0.11,-0.15,-0.19,-0.34,-0.37,-0.52,-0.6,-0.86,-1.23,-7.35,-10.08,-11.57,-11.83,-5.74,-3.01,-1.69,-0.75,-0.6,-0.449999999999999,-0.369999999999999,-0.370000000000001,0.0399999999999991,TRUE,TRUE,NA
"185859",1957949066,7791889,67831.003,-146.289397,66.573769,126.8,213.710579,66.573777,144.4,-0.75,-0.45,-0.22,0,0.22,0.45,0.78,1.46,7.25,8.18,8.74,9.23,9.86,11.62,13.41,14.53,15.21,15.99,16.18,16.4,16.63,16.96,17.6,130.01,4.442,8651.69,0.541,1,1,1,1958686304,36246851,70658.2457,-146.289401,66.573777,126.99,213.710616,66.573774,142.04,213.710619,66.573774,144.88,-0.79,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.71,5.8,8.34,9.69,11.34,12.84,14.18,15.38,15.68,15.98,16.28,16.73,17.89,290.97,3.061,12631.48,0.606,0.975,1,1,1,0.909265464903464,0.189999999999998,-0.04,-0.19,-0.27,-0.34,-0.41,-0.64,-0.82,-1.35,-6.99,-7.77,-8.03,-3.43,-1.52,-1.93,-2.07,-1.69,-1.03,-0.609999999999999,-0.5,-0.419999999999998,-0.349999999999998,-0.23,0.289999999999999,TRUE,TRUE,NA
"185882",1957949066,7791932,67831.014,-146.291375,66.574501,122.93,213.708623,66.574502,124.05,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.41,0.52,0.71,0.75,0.79,0.86,0.93,1.12,129.5,3.648,8647.85,0.134,1,1,1,1958686304,36246538,70658.16745,-146.29137,66.574495,123.37,213.70863,66.574495,123.37,213.708632,66.574495,124.98,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,1.61,292.82,3.581,12641.63,0.116,0.947,1,1,1,0.70465872133683,0.439999999999998,-0.07,-0.07,-0.0700000000000001,-0.18,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.26,-0.19,-0.27,-0.19,-0.3,-0.34,-0.23,-0.27,-0.34,-0.26,0.49,TRUE,TRUE,NA
"185925",1957949066,7791975,67831.025,-146.293738,66.575172,122.91,213.706261,66.575172,124,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.9,1.09,130.89,2.798,8640.7,0.116,1,1,1,1958686304,36246571,70658.1757,-146.29373,66.575169,122.88,213.70627,66.575169,122.88,213.706273,66.575168,124.56,-1.05,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.68,294.74,4.148,12651.02,0.134,0.955,1,1,1,0.487636782062416,-0.0300000000000011,-0.0800000000000001,0.04,-0.11,-0.08,0,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.19,-0.22,-0.3,-0.19,-0.15,0.59,TRUE,TRUE,NA
"185947",1957949066,7791997,67831.03,-146.294697,66.575552,122.94,213.705303,66.575552,124.06,-0.94,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.22,0.34,0.41,0.52,0.67,0.71,0.79,0.82,0.94,1.12,130.33,2.401,8637.27,0.087,1,1,1,1958686304,36246585,70658.1792,-146.2947,66.575546,122.81,213.7053,66.575546,122.81,213.705302,66.575546,124.45,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.37,0.52,0.52,0.67,0.67,1.64,295.97,4.404,12654.74,0.116,0.932,1,1,1,0.681947266006738,-0.129999999999995,-0.03,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.22,-0.15,-0.27,-0.19,-0.15,-0.3,-0.19,-0.27,-0.15,-0.27,0.52,TRUE,TRUE,NA
"185999",1957949066,7792050,67831.043,-146.297409,66.576408,127.19,213.702589,66.576409,132.96,-0.75,-0.45,-0.26,-0.04,0.15,0.37,0.64,0.97,1.46,1.87,2.21,2.55,2.85,3.11,3.37,3.63,3.93,4.35,4.46,4.61,4.76,5.06,5.77,132.15,1.383,8628.76,0.31,1,1,1,1958686304,36246623,70658.1887,-146.297389,66.576408,127.31,213.702611,66.576408,127.31,213.702614,66.576407,129.06,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.45,0.6,0.6,0.75,1.75,297.83,5.08,12662.75,0.046,0.953,1,1,1,0.88720768497062,0.120000000000005,-0.3,-0.45,-0.49,-0.56,-0.6,-0.82,-0.94,-1.27,-1.76,-2.02,-2.36,-2.55,-2.85,-2.96,-3.22,-3.33,-3.63,-3.9,-4.01,-4.01,-4.16,-4.31,-4.02,TRUE,TRUE,NA
"186528",1957949066,7792579,67831.176,-146.298692,66.577085,122.88,213.701306,66.577086,132.47,1.76,2.66,3.45,3.97,4.35,4.68,5.02,5.28,5.55,5.81,6.07,6.33,6.59,6.93,7.23,7.61,7.94,8.36,8.47,8.58,8.73,8.96,9.59,131.27,0.771,8631.17,0.458,1,1,1,1958686304,36245428,70657.88994,-146.298679,66.577082,125.6,213.701327,66.577081,128.51,213.701331,66.57708,130.67,-0.93,-0.78,-0.63,-0.48,-0.48,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.26,0.41,0.71,1.31,2.8,3.1,3.39,3.69,4.14,5.07,296.39,5.506,12673.79,0.189,0.971,1,1,1,0.666620245065343,2.72,-2.69,-3.44,-4.08,-4.45,-4.83,-5.02,-5.36,-5.47,-5.74,-5.85,-5.96,-6.22,-6.33,-6.67,-6.82,-6.9,-6.63,-5.56,-5.37,-5.19,-5.04,-4.82,-4.52,TRUE,TRUE,NA
"186625",1957949066,7792677,67831.2,-146.293907,66.575425,122.94,213.706092,66.575425,124.1,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.26,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.86,0.94,1.16,131.59,2.643,8639.51,0.087,1,1,1,1958686304,36246575,70658.1767,-146.293922,66.575425,122.9,213.706078,66.575425,122.9,213.706081,66.575425,124.61,-0.93,-0.78,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.72,296.12,4.238,12652.81,0.165,0.962,1,1,1,0.66543216842887,-0.039999999999992,0.0399999999999999,0.01,0,-0.12,-0.04,-0.12,-0.08,-0.12,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.23,-0.3,-0.23,0.56,TRUE,TRUE,NA
"186670",1957949066,7792722,67831.211,-146.291692,66.574683,122.94,213.708307,66.574683,124.1,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.94,1.16,131.38,3.494,8646.66,0.103,1,1,1,1958686304,36246543,70658.1687,-146.291679,66.574686,123.31,213.708321,66.574686,123.31,213.708323,66.574685,124.96,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.79,1.65,293.85,3.675,12643.42,0.145,0.938,1,1,1,0.666668518399531,0.370000000000005,-0.0700000000000001,-0.11,-0.07,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.18,-0.22,-0.26,-0.18,-0.15,0.49,TRUE,TRUE,NA
"186672",1957949066,7792724,67831.212,-146.291543,66.574753,122.94,213.708456,66.574754,123.99,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,130.27,3.494,8646.06,0.192,1,1,1,1958686304,36246542,70658.16845,-146.291548,66.574759,123.03,213.708452,66.574759,123.03,213.708454,66.574758,124.53,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.49,0.64,0.64,1.5,294.54,3.667,12643.12,0.16,0.895,1,1,1,0.704658012726235,0.0900000000000034,-0.0700000000000001,-0.11,-0.07,-0.04,0,-0.07,-0.15,-0.07,-0.15,-0.04,-0.11,-0.18,-0.11,-0.18,-0.11,-0.22,-0.18,-0.18,-0.22,-0.26,-0.18,-0.26,0.45,TRUE,TRUE,NA
"186719",1957949066,7792777,67831.225,-146.288951,66.573829,127.02,213.711035,66.573834,137.48,-1.08,-0.82,-0.6,-0.45,-0.3,-0.19,-0.07,0.07,0.19,0.34,0.49,0.67,0.93,1.23,1.57,1.91,2.54,4.3,4.59,5.04,6.39,9.34,10.46,130.77,4.518,8654.53,0.226,1,1,1,1958686304,36246505,70658.1592,-146.288971,66.573825,127.21,213.711033,66.573824,130.73,213.711034,66.573824,131.89,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,1.57,1.87,2.47,3.07,3.67,4.68,290.27,3.012,12632.08,0.088,0.975,1,1,1,0.993035419070679,0.189999999999998,0.11,0,-0.0700000000000001,-0.07,-0.22,-0.18,-0.3,-0.29,-0.41,-0.41,-0.56,-0.6,-0.86,-1.01,-1.35,-1.54,-2.02,-2.73,-2.72,-2.57,-3.32,-5.67,-5.78,TRUE,TRUE,NA
"187015",1957949066,7793073,67831.299,-146.288194,66.573704,127.33,213.711797,66.573707,133.68,-0.63,-0.15,0.3,0.86,1.46,2.02,2.5,2.88,3.14,3.4,3.62,3.85,4.07,4.29,4.48,4.74,5,5.38,5.45,5.56,5.68,5.9,6.35,130.58,4.748,8657.51,0.43,1,1,1,1958686304,36246495,70658.1567,-146.288214,66.573708,127.4,213.711815,66.573703,154.8,213.711817,66.573703,157.04,-0.56,-0.26,-0.11,0.19,0.49,2.13,3.33,4.53,6.62,7.97,10.37,13.06,14.86,17.25,21,22.64,24.44,26.84,27.13,27.58,28.03,28.48,29.64,290.16,2.85,12628.95,0.689,0.977,1,1,1,0.993039300594926,0.0700000000000074,0.07,-0.11,-0.41,-0.67,-0.97,0.11,0.83,1.65,3.48,4.57,6.75,9.21,10.79,12.96,16.52,17.9,19.44,21.46,21.68,22.02,22.35,22.58,23.29,TRUE,TRUE,NA
"187037",1957949066,7793095,67831.305,-146.289158,66.574085,127.29,213.710833,66.574088,134.02,-1.2,-0.75,-0.45,-0.19,0.07,0.34,0.6,0.9,1.2,1.46,1.72,1.94,2.17,2.43,2.65,2.95,3.25,3.81,4.04,4.41,5.04,5.75,6.73,130.25,4.351,8654.84,0.421,1,1,1,1958686304,36246509,70658.1602,-146.289161,66.574087,127.26,213.710845,66.574086,132.54,213.710848,66.574085,135.46,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,1.12,2.92,4.86,5.31,5.76,6.36,7.11,8.19,292.35,3.096,12632.53,0.145,0.969,1,1,1,0.259650507805269,-0.0300000000000011,0.23,-0.07,-0.22,-0.33,-0.44,-0.71,-0.82,-1.12,-1.27,-1.53,-1.65,-1.87,-1.95,-2.21,-2.28,-1.83,-0.33,1.05,1.27,1.35,1.32,1.36,1.46,TRUE,TRUE,NA
"187193",1957949066,7793251,67831.344,-146.296823,66.576653,123.39,213.703176,66.576653,125.27,-1.12,-0.9,-0.75,-0.6,-0.49,-0.37,-0.26,-0.19,-0.07,0,0.11,0.19,0.3,0.41,0.52,0.67,0.82,1.09,1.16,1.27,1.39,1.54,1.87,131.79,1.402,8632.96,0.168,1,1,1,1958686304,36245451,70657.89569,-146.296829,66.576657,124.77,213.703171,66.576657,124.77,213.703175,66.576656,126.9,-1.19,-0.9,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,1.05,2.13,296.14,5.08,12666.05,0.122,0.975,1,1,1,0.519286900927506,1.38,-0.0699999999999998,0,0,-0.15,-0.11,-0.08,-0.19,-0.11,-0.23,-0.15,-0.26,-0.19,-0.3,-0.26,-0.37,-0.37,-0.37,-0.49,-0.56,-0.52,-0.64,-0.49,0.26,TRUE,TRUE,NA
"187213",1957949066,7793271,67831.349,-146.297919,66.576961,124.41,213.702079,66.576962,130.63,-1.39,-1.09,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.07,0.15,0.22,0.34,0.45,0.6,0.94,1.16,2.55,3.41,4.35,6.22,134.58,1.011,8631.92,0.134,1,1,1,1958686304,36245436,70657.89194,-146.297897,66.576962,125.05,213.702109,66.57696,128.52,213.702116,66.576959,131.99,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,1.42,2.61,3.66,4.85,5.15,5.3,5.6,5.9,6.94,296.57,5.339,12671.26,0.453,0.976,1,1,1,0.982252514609213,0.640000000000001,0.42,0.27,0.19,0.19,0.19,0.08,0.15,0.04,0.12,0.18,0.11,0.15,0.22,0.3,1.08,2.16,3.06,3.91,3.99,2.75,2.19,1.55,0.720000000000001,TRUE,TRUE,NA
"187215",1957949066,7793273,67831.349,-146.297769,66.577031,122.97,213.70223,66.577031,124.02,-0.97,-0.79,-0.64,-0.52,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.11,0.19,0.3,0.37,0.49,0.64,0.67,0.75,0.79,0.86,1.05,130.73,1.008,8632.07,0.79,2,2,2,1958686304,36245435,70657.89169,-146.297777,66.577031,123.01,213.702223,66.577031,123.01,213.702228,66.57703,125.44,-0.86,-0.71,-0.56,-0.56,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.63,0.78,1.08,1.38,1.53,1.68,1.83,1.98,2.43,297.02,5.333,12671.86,0.01,0.901,1,1,1,0.354874172262884,0.0400000000000063,0.11,0.0800000000000001,0.08,-0.04,0.04,0.11,0.04,0.11,0.04,0.11,0.04,0.12,0.23,0.3,0.33,0.41,0.59,0.74,0.86,0.93,1.04,1.12,1.38,FALSE,FALSE,NA
"187255",1957949066,7793313,67831.359,-146.299972,66.577653,122.94,213.700028,66.577654,124.03,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.49,0.67,0.71,0.75,0.82,0.9,1.09,151.66,0.23,8629.98,0.072,1,1,1,1958686304,36245405,70657.88419,-146.299954,66.577651,122.95,213.700046,66.577651,122.95,213.700049,66.57765,124.59,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.64,297.72,5.862,12683.93,0.061,0.936,1,1,1,0.828988473345812,0.0100000000000051,-0.07,-0.07,-0.0700000000000001,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.03,-0.07,-0.14,-0.08,-0.15,-0.08,-0.19,-0.12,-0.15,-0.19,-0.23,-0.15,-0.0800000000000001,0.55,TRUE,TRUE,NA
"187257",1957949066,7793315,67831.36,-146.299824,66.577724,122.94,213.700176,66.577724,123.99,-0.9,-0.71,-0.6,-0.49,-0.41,-0.3,-0.22,-0.19,-0.11,-0.04,0.04,0.11,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.05,134.57,0.214,8630.88,0.099,1,1,1,1958686304,36245386,70657.87944,-146.299813,66.577727,122.92,213.700187,66.577727,122.92,213.70019,66.577727,124.52,-0.97,-0.82,-0.67,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,-0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.67,0.67,1.6,298.14,5.856,12684.09,0.188,0.92,1,1,1,0.59153941946358,-0.019999999999996,-0.07,-0.11,-0.0700000000000001,-0.18,-0.11,-0.22,-0.15,-0.18,-0.11,-0.18,-0.11,-0.18,-0.22,-0.15,-0.23,-0.19,-0.15,-0.15,-0.19,-0.23,-0.15,-0.23,0.55,TRUE,TRUE,NA
"187713",1957949066,7793771,67831.474,-146.298591,66.577494,122.94,213.701409,66.577494,124.02,-0.9,-0.75,-0.6,-0.49,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.75,0.82,0.9,1.09,130.57,0.604,8631.02,0.072,1,1,1,1958686304,36245370,70657.87544,-146.298601,66.577491,122.93,213.701399,66.577491,122.93,213.701403,66.57749,124.61,-0.93,-0.78,-0.63,-0.63,-0.48,-0.48,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.68,298.19,5.587,12678.43,0.174,0.965,1,1,1,0.555519817246974,-0.00999999999999091,-0.03,-0.03,-0.03,-0.14,-0.07,-0.14,-0.08,-0.15,-0.08,-0.15,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.19,-0.26,-0.19,0.59,TRUE,TRUE,NA
"187733",1957949066,7793791,67831.479,-146.297641,66.577113,122.95,213.702358,66.577113,124,-0.94,-0.75,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.07,0,0.07,0.15,0.22,0.3,0.37,0.49,0.67,0.71,0.75,0.82,0.9,1.05,132.67,1.001,8632.07,0.331,2,2,2,1958686304,36245356,70657.87194,-146.297635,66.577106,122.87,213.702365,66.577106,122.87,213.702368,66.577105,124.52,-1.04,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.45,0.45,0.6,0.75,1.64,297.29,5.328,12672.17,0.116,0.943,1,1,1,0.824450292277342,-0.0799999999999983,-0.1,-0.15,-0.11,-0.08,-0.19,-0.11,-0.19,-0.11,-0.19,-0.08,-0.15,-0.07,-0.15,-0.22,-0.15,-0.22,-0.19,-0.22,-0.26,-0.3,-0.22,-0.15,0.59,FALSE,FALSE,NA
"187807",1957949066,7793865,67831.497,-146.294036,66.57585,122.94,213.705963,66.575851,124.18,-0.94,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.15,-0.07,0,0.07,0.15,0.22,0.3,0.41,0.52,0.67,0.71,0.79,0.86,0.94,1.24,132.27,2.417,8637.57,0.145,1,1,1,1958686304,36245490,70657.90545,-146.294044,66.575849,122.84,213.705956,66.575849,122.84,213.705959,66.575849,124.37,-0.93,-0.78,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.53,294.72,4.4,12654.59,0.238,0.896,1,1,1,0.371986299326052,-0.0999999999999943,0.0099999999999999,0.01,0,-0.12,-0.04,-0.15,-0.08,-0.15,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.26,-0.26,-0.3,-0.23,-0.3,-0.23,0.29,TRUE,TRUE,NA
"187874",1957949066,7793932,67831.514,-146.290727,66.574797,125.72,213.709257,66.574802,140.19,0.45,1.91,2.99,3.74,4.41,5.27,6.21,6.96,7.55,8.12,8.75,9.31,9.8,10.25,10.81,11.44,12.12,12.9,13.09,13.35,13.61,13.95,14.47,131.26,3.663,8644.85,0.68,1,1,1,1958686304,36245539,70657.9177,-146.290728,66.574791,125.92,213.709288,66.574789,138,213.709291,66.574788,140.29,-0.34,0.11,0.86,1.91,2.51,2.95,3.4,3.85,4.15,4.45,4.75,5.05,5.35,5.8,6.4,7.59,8.79,10.43,11.03,11.63,12.23,13.13,14.36,291.62,3.579,12640.88,0.529,0.984,1,1,1,0.670304699925073,0.200000000000003,-0.79,-1.8,-2.13,-1.83,-1.9,-2.32,-2.81,-3.11,-3.4,-3.67,-4,-4.26,-4.45,-4.45,-4.41,-3.85,-3.33,-2.47,-2.06,-1.72,-1.38,-0.819999999999999,-0.110000000000001,TRUE,TRUE,NA
"187896",1957949066,7793954,67831.519,-146.289623,66.574485,126.95,213.710368,66.574488,134.2,-0.22,0.34,0.9,1.38,1.83,2.24,2.62,2.92,3.21,3.44,3.7,3.92,4.15,4.37,4.6,4.82,5.12,5.53,5.64,5.79,5.98,6.28,7.25,130.75,4.06,8648.87,0.402,1,1,1,1958686304,36245554,70657.92145,-146.289639,66.574481,127.27,213.710367,66.57448,131.99,213.710371,66.57448,135.65,-0.94,-0.79,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,0.11,0.11,0.26,0.41,0.56,1.76,3.4,4.6,5.95,6.25,6.7,7,7.44,8.38,290.56,3.318,12635.05,0.369,0.972,1,1,1,0.838250686932655,0.319999999999993,-0.72,-1.13,-1.54,-1.87,-2.17,-2.58,-2.81,-3.11,-3.25,-3.33,-3.59,-3.66,-3.74,-3.81,-2.84,-1.42,-0.52,0.42,0.61,0.91,1.02,1.16,1.13,TRUE,TRUE,NA
"188175",1957949066,7794233,67831.589,-146.28558,66.573316,127.02,213.714394,66.573325,142.32,-0.67,-0.45,-0.26,-0.11,0.04,0.19,0.37,0.67,2.16,4.48,5.93,7.01,7.76,8.58,9.47,10.52,11.41,12.42,12.79,13.24,13.84,14.47,15.29,130.08,5.522,8666.73,0.538,1,1,1,1958686304,36245611,70657.9357,-146.285575,66.573313,127.55,213.714425,66.573313,127.55,213.714426,66.573313,129.27,-0.94,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.41,0.56,0.56,0.71,1.72,284.44,2.357,12623.58,0.116,0.966,1,1,1,0.401302196501149,0.530000000000001,-0.27,-0.34,-0.38,-0.53,-0.53,-0.68,-0.71,-1.01,-2.35,-4.67,-6.12,-7.05,-7.8,-8.47,-9.36,-10.26,-11.15,-12.01,-12.38,-12.68,-13.28,-13.76,-13.57,TRUE,TRUE,NA
