"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"72403",1957940049,5663038,63001.546,-146.376666,64.228613,280.27,213.623335,64.228613,282.07,-1.05,-0.86,-0.71,-0.56,-0.45,-0.37,-0.3,-0.22,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.6,0.79,0.86,0.94,1.01,1.2,1.8,208.85,3.416,8533.51,0.079,1,1,1,1958696634,75963199,88407.34477,-146.376666,64.228605,280.62,213.623334,64.228605,280.62,213.623333,64.228604,282.38,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.75,0.9,1.76,31.62,3.117,6481.76,0.479,0.969,2,2,2,0.891500220819333,0.350000000000023,0,-0.04,-0.04,-0.0399999999999999,-0.15,-0.08,-0.15,-0.08,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.15,-0.3,-0.34,-0.26,-0.34,-0.26,-0.3,-0.04,211.54,-Inf,-Inf,FALSE,FALSE,NA
"72404",1957940049,5663039,63001.546,-146.376578,64.228589,280.27,213.623423,64.228589,281.92,-1.08,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.11,0.19,0.26,0.34,0.45,0.6,0.79,0.82,0.9,0.97,1.12,1.65,208.29,3.418,8533.66,0.131,1,1,1,1958696634,75963198,88407.34452,-146.376571,64.228585,280.67,213.623429,64.228585,280.67,213.623428,64.228584,282.43,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.76,32.44,3.122,6481.16,0.546,0.969,2,2,2,0.560369498124287,0.400000000000034,-0.04,-0.11,-0.11,-0.11,-0.03,0,-0.07,0,-0.07,-0.15,-0.07,-0.18,-0.12,-0.19,-0.12,-0.23,-0.23,-0.27,-0.3,-0.23,-0.3,-0.3,0.11,211.54,-Inf,-Inf,FALSE,FALSE,NA
"72420",1957940049,5663055,63001.55,-146.376246,64.228995,280.29,213.623755,64.228995,281.82,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.56,0.75,0.82,0.86,0.97,1.09,1.53,209.25,3.099,8530.98,0.124,1,1,1,1958696634,75963223,88407.35078,-146.376248,64.228995,280.53,213.623752,64.228995,280.53,213.623751,64.228994,282.21,-1.08,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.56,0.71,1.68,30.99,3.537,6484.45,0.459,0.959,2,2,2,0.0970240516343043,0.239999999999952,-0.03,-0.08,-0.0800000000000001,-0.08,0,-0.12,-0.04,-0.12,-0.04,-0.12,-0.04,-0.11,-0.19,-0.15,-0.23,-0.19,-0.3,-0.34,-0.26,-0.3,-0.41,-0.38,0.15,211.54,-Inf,-Inf,FALSE,FALSE,NA
"72421",1957940049,5663056,63001.55,-146.376157,64.228971,280.33,213.623844,64.228972,282.91,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.86,0.94,1.01,1.16,1.42,2.58,208.62,3.101,8530.38,0.124,1,1,1,1958696634,75963222,88407.35053,-146.376152,64.228975,280.71,213.623848,64.228975,280.71,213.623846,64.228974,282.88,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.79,0.94,1.08,1.38,2.17,31.71,3.542,6485.79,0.437,0.965,2,2,2,0.507472854445111,0.379999999999995,0.04,-0.04,-0.0399999999999999,0,-0.11,-0.04,-0.15,-0.07,-0.15,-0.07,-0.15,-0.07,-0.15,-0.11,-0.18,-0.15,-0.15,-0.22,-0.15,-0.0700000000000001,-0.0799999999999998,-0.04,-0.41,211.54,-Inf,-Inf,FALSE,FALSE,NA
"72450",1957940049,5663085,63001.557,-146.375391,64.229588,280.25,213.624612,64.22959,285.46,-0.97,-0.79,-0.64,-0.49,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.22,0.3,0.41,0.52,0.71,1.09,2.13,2.4,2.7,3.11,3.71,5.2,208.8,2.574,8526.5,0.338,1,1,1,1958696634,75963260,88407.36003,-146.375388,64.229591,280.63,213.624611,64.22959,282.76,213.624608,64.229588,286.27,-1.28,-1.13,-0.98,-0.83,-0.68,-0.68,-0.53,-0.38,-0.23,-0.23,-0.08,0.07,0.22,0.22,0.37,0.82,1.86,2.76,3.06,3.36,3.66,4.11,5.64,31.37,4.228,6491.16,0.53,0.991,1,2,1,0.364615941450914,0.379999999999995,-0.31,-0.34,-0.34,-0.34,-0.31,-0.38,-0.34,-0.27,-0.19,-0.27,-0.19,-0.15,-0.08,-0.19,-0.15,0.11,0.77,0.63,0.66,0.66,0.55,0.4,0.44,211.54,-Inf,-Inf,FALSE,TRUE,NA
"73303",1957940049,5663966,63001.778,-146.374868,64.229431,280.56,213.625134,64.229432,284.04,-1.05,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.3,0.41,0.52,0.71,1.01,1.12,1.31,1.57,2.1,3.48,208,2.577,8526.35,0.144,1,1,1,1958696634,75962197,88407.09427,-146.374882,64.229434,280.86,213.625118,64.229434,280.86,213.625116,64.229432,283.14,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.64,2.28,28.97,4.179,6489.37,0.355,0.955,2,2,2,0.75698090317113,0.300000000000011,0,-0.0800000000000001,-0.08,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.15,-0.22,-0.15,-0.26,-0.22,-0.26,-0.41,-0.37,-0.41,-0.52,-0.46,-1.2,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73364",1957940049,5664027,63001.793,-146.376838,64.228229,280.24,213.623164,64.22823,283.19,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.34,0.41,0.56,0.71,1.01,1.12,1.27,1.5,1.87,2.95,210.42,3.676,8536.2,0.138,1,1,1,1958696634,75963176,88407.33902,-146.376848,64.228225,280.65,213.623149,64.228223,286.26,213.623149,64.228222,287.69,-1.2,-1.05,-0.9,-0.75,-0.75,-0.6,-0.45,-0.45,-0.3,-0.15,0,0,0.15,0.3,0.3,0.6,1.05,3.59,4.34,5.09,5.39,5.84,7.04,34.11,2.76,6480.42,0.394,0.991,1,2,1,0.65882307914251,0.409999999999968,-0.12,-0.19,-0.19,-0.19,-0.3,-0.23,-0.19,-0.26,-0.19,-0.11,-0.04,-0.15,-0.07,-0.04,-0.11,0.0399999999999999,0.34,2.58,3.22,3.82,3.89,3.97,4.09,211.54,-Inf,-Inf,FALSE,TRUE,NA
"73651",1957940049,5664314,63001.865,-146.37654,64.227979,280.37,213.623464,64.227982,286.2,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.3,0.41,0.52,0.71,1.05,2.73,3.18,3.59,4.04,4.71,5.83,208.56,3.785,8536.64,0.144,1,1,1,1958696634,75962287,88407.11677,-146.376541,64.227973,280.77,213.623459,64.227973,280.77,213.623458,64.227973,282.42,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.45,0.6,0.6,0.6,0.75,1.65,31.46,2.587,6478.48,0.36,0.956,2,2,2,0.670382821664547,0.399999999999977,0.03,-0.04,-0.08,-0.0399999999999999,-0.15,-0.11,-0.23,-0.15,-0.23,-0.19,-0.26,-0.19,-0.3,-0.26,-0.37,-0.41,-0.75,-2.28,-2.58,-2.99,-3.44,-3.96,-4.18,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73668",1957940049,5664331,63001.869,-146.376117,64.228362,280.51,213.623884,64.228363,282.57,-1.12,-0.9,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.6,0.79,0.86,0.94,1.01,1.2,2.06,208.88,3.468,8533.81,0.128,1,1,1,1958696634,75962263,88407.11077,-146.376097,64.228362,280.89,213.623903,64.228362,280.89,213.623902,64.228361,282.91,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.35,2.02,30.56,3.011,6481.02,0.43,0.963,2,2,2,0.970262704005561,0.379999999999995,-0.0799999999999998,0,0,0,-0.11,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.07,-0.15,-0.11,-0.19,-0.15,-0.15,-0.19,-0.11,-0.0399999999999999,0.04,0.15,-0.04,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73672",1957940049,5664335,63001.87,-146.375944,64.228397,280.34,213.624061,64.2284,287.48,-1.05,-0.82,-0.67,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0,0.11,0.19,0.3,0.41,0.52,0.71,1.05,3.25,3.82,4.45,5.16,5.87,7.14,208.28,3.417,8533.51,0.187,1,1,1,1958696634,75962259,88407.10977,-146.375949,64.228392,280.7,213.624046,64.228388,290.75,213.624045,64.228388,292.43,-0.84,-0.69,-0.54,-0.39,-0.24,-0.09,0.06,0.06,0.21,0.51,1.55,2.6,3.35,4.25,5.15,6.05,7.09,9.49,9.79,9.94,10.24,10.54,11.73,31.26,3.069,6482.06,0.55,0.991,1,2,1,0.607697317146461,0.360000000000014,0.21,0.13,0.13,0.13,0.17,0.25,0.28,0.21,0.28,0.51,1.44,2.41,3.05,3.84,4.63,5.34,6.04,6.24,5.97,5.49,5.08,4.67,4.59,211.54,-Inf,-Inf,FALSE,TRUE,NA
"73688",1957940049,5664351,63001.874,-146.375606,64.2288,280.48,213.624395,64.228801,281.98,-1.01,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.82,0.86,0.94,1.09,1.5,209.19,3.099,8530.23,0.131,1,1,1,1958696634,75962236,88407.10402,-146.375598,64.228799,280.88,213.624402,64.228799,280.88,213.624401,64.228798,282.6,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.07,0.22,0.37,0.52,0.52,0.52,0.67,0.82,1.72,29.8,3.488,6484.15,0.407,0.966,2,2,2,0.403781037587149,0.399999999999977,-0.11,-0.15,-0.15,-0.11,-0.07,-0.15,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.27,-0.23,-0.19,-0.23,-0.3,-0.34,-0.27,-0.27,0.22,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73689",1957940049,5664352,63001.874,-146.375517,64.228776,280.5,213.624484,64.228777,282,-1.01,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.79,0.86,0.94,1.09,1.5,208.56,3.101,8530.53,0.061,1,1,1,1958696634,75962235,88407.10377,-146.375507,64.22878,280.95,213.624493,64.22878,280.95,213.624492,64.228779,282.67,-1.08,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.56,0.56,0.56,0.71,0.86,1.72,30.5,3.492,6484.75,0.459,0.957,2,2,2,0.658816024943749,0.449999999999989,-0.0700000000000001,-0.12,-0.12,-0.08,-0.04,-0.12,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.15,-0.23,-0.19,-0.3,-0.19,-0.23,-0.3,-0.23,-0.23,0.22,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73726",1957940049,5664389,63001.883,-146.374398,64.22946,280.53,213.625604,64.229462,284.84,-0.97,-0.79,-0.6,-0.49,-0.37,-0.3,-0.19,-0.11,-0.04,0.07,0.15,0.22,0.34,0.45,0.6,0.82,1.24,2.06,2.28,2.51,2.85,3.33,4.31,206.98,2.476,8526.36,0.284,1,1,1,1958696634,75961978,88407.03952,-146.374397,64.229466,280.98,213.625603,64.229466,280.98,213.625601,64.229464,283.52,-1.08,-0.78,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.26,0.26,0.41,0.71,1.16,1.31,1.46,1.61,1.91,2.54,29.97,4.304,6491.61,0.358,0.965,2,2,2,0.670382820977972,0.450000000000045,-0.11,0.01,-0.04,-0.15,-0.12,-0.04,-0.15,-0.08,-0.15,-0.11,-0.19,-0.26,-0.23,-0.19,-0.34,-0.41,-0.53,-0.9,-0.97,-1.05,-1.24,-1.42,-1.77,211.54,-Inf,-Inf,FALSE,FALSE,NA
"73738",1957940049,5664401,63001.886,-146.374057,64.229698,280.46,213.625944,64.229698,283.12,-1.01,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.64,0.86,0.97,1.09,1.35,1.76,2.66,206.58,2.267,8525.01,0.116,1,1,1,1958696634,75961992,88407.04302,-146.374047,64.229692,280.89,213.625953,64.229692,280.89,213.625951,64.229691,282.79,-1.08,-0.93,-0.78,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.71,1.01,1.31,1.91,30.27,4.571,6493.25,0.419,0.96,2,2,2,0.826068785614966,0.430000000000007,-0.0700000000000001,-0.14,-0.14,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.26,-0.23,-0.23,-0.3,-0.26,-0.38,-0.34,-0.45,-0.75,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74543",1957940049,5665270,63002.104,-146.374585,64.229094,280.59,213.625417,64.229096,285.04,-1.01,-0.79,-0.64,-0.49,-0.37,-0.3,-0.19,-0.11,0,0.07,0.19,0.26,0.37,0.52,0.71,1.12,1.98,2.88,3.07,3.26,3.52,3.82,4.45,209.07,2.727,8528.44,0.402,1,1,1,1958696634,75961955,88407.03377,-146.374587,64.229087,280.93,213.625413,64.229087,280.93,213.625411,64.229085,283.14,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.49,0.64,0.93,1.08,1.08,1.23,1.53,2.21,31.51,3.943,6487.43,0.228,0.939,2,2,2,0.786073523386699,0.340000000000032,0,-0.07,-0.07,-0.0700000000000001,-0.04,-0.11,-0.07,-0.15,-0.11,-0.18,-0.3,-0.22,-0.33,-0.33,-0.37,-0.63,-1.34,-1.95,-1.99,-2.18,-2.29,-2.29,-2.24,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74554",1957940049,5665281,63002.106,-146.375016,64.22888,280.58,213.624985,64.228881,281.92,-0.97,-0.79,-0.64,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.79,0.82,0.94,1.05,1.35,209.99,2.935,8529.04,0.076,1,1,1,1958696634,75961942,88407.03052,-146.375029,64.228882,280.85,213.624971,64.228882,280.85,213.62497,64.228881,282.53,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.68,30.55,3.674,6485.64,0.345,0.955,2,2,2,0.668882672997946,0.270000000000039,0,-0.0299999999999999,-0.03,0,-0.07,-0.03,-0.11,-0.03,-0.11,-0.18,-0.11,-0.18,-0.12,-0.19,-0.12,-0.23,-0.19,-0.23,-0.27,-0.15,-0.27,-0.23,0.33,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74555",1957940049,5665282,63002.107,-146.374928,64.228856,280.61,213.625073,64.228857,281.96,-1.01,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.41,0.56,0.71,0.79,0.82,0.9,1.01,1.35,209.33,2.936,8529.34,0.088,1,1,1,1958696634,75961941,88407.03027,-146.374934,64.228862,280.95,213.625066,64.228862,280.95,213.625065,64.228861,282.59,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.19,0.34,0.49,0.49,0.64,0.64,0.79,1.65,31.25,3.678,6485.49,0.369,0.949,2,2,2,0.729234897867179,0.339999999999975,0,-0.04,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.03,-0.11,-0.18,-0.15,-0.22,-0.22,-0.22,-0.3,-0.18,-0.26,-0.22,0.3,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74574",1957940049,5665301,63002.111,-146.375351,64.228476,280.78,213.624652,64.228478,285.76,-1.08,-0.86,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.07,0,0.07,0.15,0.26,0.37,0.49,0.64,0.86,2.32,2.69,3.07,3.4,3.85,4.98,209.05,3.252,8532.02,0.105,1,1,1,1958696634,75961917,88407.02427,-146.375355,64.228471,281.11,213.624642,64.228469,285.49,213.624642,64.228468,286.95,-1.23,-0.93,-0.93,-0.78,-0.63,-0.63,-0.48,-0.33,-0.33,-0.18,-0.03,-0.03,0.12,0.27,0.27,0.42,0.57,2.66,3.26,3.86,4.16,4.61,5.84,31.88,3.256,6482.81,0.336,0.99,1,2,1,0.590012008988757,0.330000000000041,-0.15,-0.0700000000000001,-0.26,-0.22,-0.18,-0.29,-0.22,-0.14,-0.26,-0.18,-0.1,-0.18,-0.14,-0.1,-0.22,-0.22,-0.29,0.34,0.57,0.79,0.76,0.76,0.859999999999999,211.54,-Inf,-Inf,FALSE,TRUE,NA
"74599",1957940049,5665326,63002.118,-146.376288,64.227988,280.6,213.623714,64.22799,284.37,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.67,0.93,1.05,1.23,1.65,2.66,3.78,210.51,3.72,8536.79,0.103,1,1,1,1958696634,75962282,88407.11552,-146.376308,64.227986,280.88,213.623692,64.227986,280.88,213.623691,64.227985,282.67,-1.12,-0.97,-0.82,-0.67,-0.52,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,1.8,33.12,2.65,6479.83,0.484,0.953,2,2,2,0.995544311246225,0.279999999999973,-0.04,-0.11,-0.11,-0.11,-0.07,-0.15,-0.07,-0.18,-0.11,-0.18,-0.11,-0.18,-0.12,-0.23,-0.15,-0.27,-0.3,-0.41,-0.38,-0.56,-0.83,-1.69,-1.98,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74602",1957940049,5665329,63002.118,-146.376372,64.227929,280.53,213.623631,64.227931,284.53,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.3,-0.22,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.64,0.86,0.93,1.05,1.23,1.68,4,210.53,3.772,8536.64,0.103,1,1,1,1958696634,75962285,88407.11627,-146.376365,64.227937,280.83,213.623633,64.227935,284.87,213.623631,64.227934,288.13,-1.09,-0.94,-0.79,-0.79,-0.64,-0.49,-0.49,-0.34,-0.19,-0.19,-0.05,0.1,0.1,0.25,0.4,0.55,1.9,4.15,4.6,5.05,5.5,5.94,7.29,33.27,2.596,6479.23,0.292,0.989,1,2,1,0.953990970422946,0.300000000000011,-0.01,-0.08,-0.0800000000000001,-0.23,-0.19,-0.12,-0.19,-0.12,-0.08,-0.15,-0.09,-0.01,-0.09,-0.01,0.03,0.0600000000000001,1.26,3.29,3.67,4,4.27,4.26,3.29,211.54,-Inf,-Inf,FALSE,TRUE,NA
"74620",1957940049,5665347,63002.123,-146.376876,64.227569,280.47,213.623126,64.227571,282.68,-1.12,-0.86,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.82,0.9,0.97,1.08,1.35,2.21,210.64,4.087,8539.62,0.113,1,1,1,1958696634,75962310,88407.12252,-146.37689,64.227569,280.79,213.62311,64.227569,280.79,213.62311,64.227568,282.62,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.3,0.6,0.6,0.6,0.75,1.05,1.83,33.83,2.173,6475.49,0.32,0.965,2,2,2,0.679203318207491,0.319999999999993,0.0700000000000001,-0.04,-0.04,0,-0.11,-0.08,-0.15,-0.08,-0.15,-0.11,-0.19,-0.11,-0.19,-0.11,-0.22,-0.19,-0.3,-0.22,-0.3,-0.37,-0.33,-0.3,-0.38,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74874",1957940049,5665601,63002.186,-146.37616,64.227623,280.85,213.623842,64.227625,283.5,-1.12,-0.9,-0.71,-0.6,-0.49,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.3,0.41,0.56,0.71,1.05,1.16,1.31,1.57,1.91,2.65,208.73,3.932,8537.98,0.192,1,1,1,1958696634,75961865,88407.01127,-146.376158,64.227619,281.18,213.623842,64.227619,281.18,213.623841,64.227619,283.54,-1.16,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,0.94,1.09,1.39,1.83,2.36,35.01,2.367,6476.99,0.37,0.948,2,2,2,0.456188242869667,0.329999999999984,-0.0399999999999998,0.04,0,0.0399999999999999,-0.0700000000000001,-0.04,-0.11,-0.07,-0.15,-0.07,-0.15,-0.11,-0.18,-0.11,-0.22,-0.22,-0.22,-0.26,-0.22,-0.22,-0.18,-0.0799999999999998,-0.29,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74890",1957940049,5665617,63002.19,-146.375821,64.228028,280.68,213.624182,64.22803,286.11,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,0,0.07,0.15,0.22,0.34,0.45,0.56,0.75,1.2,1.5,2.17,3.4,4.23,5.42,209.55,3.614,8534.85,0.178,1,1,1,1958696634,75961890,88407.01752,-146.375828,64.228029,281.16,213.624172,64.228029,281.16,213.624171,64.228029,282.81,-1.09,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.56,0.71,1.65,32.83,2.781,6479.82,0.392,0.959,2,2,2,0.357412635197526,0.480000000000018,-0.01,-0.08,-0.0800000000000001,-0.08,-0.19,-0.12,-0.08,-0.15,-0.23,-0.19,-0.26,-0.19,-0.26,-0.23,-0.34,-0.3,-0.49,-0.79,-0.94,-1.61,-2.84,-3.52,-3.77,211.54,-Inf,-Inf,FALSE,FALSE,NA
"74891",1957940049,5665618,63002.191,-146.375732,64.228004,280.73,213.62427,64.228005,284.32,-1.08,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.86,0.93,1.05,1.2,1.65,3.59,209.02,3.615,8535,0.144,1,1,1,1958696634,75961889,88407.01727,-146.375738,64.228011,281.13,213.624259,64.228009,285.92,213.624259,64.228008,286.93,-1.12,-0.98,-0.83,-0.68,-0.68,-0.53,-0.53,-0.38,-0.23,-0.23,-0.08,-0.08,0.07,0.07,0.22,0.37,0.52,0.82,1.12,1.57,2.47,4.41,5.8,33.7,2.787,6479.22,0.265,0.987,1,2,1,0.832602420652931,0.399999999999977,-0.04,-0.12,-0.12,-0.12,-0.23,-0.16,-0.27,-0.19,-0.12,-0.19,-0.12,-0.19,-0.12,-0.23,-0.15,-0.12,-0.12,-0.04,0.19,0.52,1.27,2.76,2.21,211.54,-Inf,-Inf,FALSE,TRUE,NA
"74973",1957940049,5665700,63002.211,-146.373348,64.229584,280.59,213.626653,64.229585,284.18,-0.97,-0.79,-0.64,-0.52,-0.41,-0.3,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.3,0.37,0.52,0.67,1.01,1.87,2.06,2.28,2.51,2.85,3.59,206.7,2.202,8525.17,0.304,1,1,1,1958696634,75960892,88406.76802,-146.373352,64.229587,280.98,213.626648,64.229587,280.98,213.626646,64.229585,283.67,-1.08,-0.93,-0.78,-0.63,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,1.01,1.31,1.61,1.76,2.05,2.69,28.44,4.608,6493.85,0.43,0.96,2,2,2,0.386546281985905,0.390000000000043,-0.11,-0.14,-0.14,-0.11,-0.08,-0.04,-0.12,-0.04,-0.12,-0.23,-0.15,-0.23,-0.19,-0.26,-0.26,-0.26,-0.45,-0.86,-0.75,-0.67,-0.75,-0.8,-0.9,211.54,-Inf,-Inf,FALSE,FALSE,NA
