"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","HLON_1","HLAT_1","ZH_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","SENSITIVITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"349277",1958686460,55001263,75346.88692,-148.484192,65.031719,242.59,211.515795,65.031725,263.71,211.515792,65.031726,267.15,9.73,13.33,15.42,16.62,17.37,18.27,18.87,19.32,19.77,20.07,20.37,20.51,20.81,20.96,21.26,21.56,21.86,22.46,22.61,22.76,23.06,23.51,24.56,139.1,2.583,12507.71,0.462,0.982,1,1,1,1958686584,69923269,79077.41881,-148.484188,65.031724,242.75,211.515833,65.03172,263.59,211.515835,65.031719,266.06,9.69,13.59,15.38,16.58,17.18,17.93,18.53,19.12,19.42,19.72,20.02,20.17,20.47,20.62,20.92,21.07,21.37,21.67,21.67,21.82,21.97,22.27,23.32,292.88,2.891,12513.83,0.4,0.981,1,1,1,0.588265442998128,0.159999999999997,-0.0400000000000009,0.26,-0.0399999999999991,-0.0400000000000027,-0.190000000000001,-0.34,-0.34,-0.199999999999999,-0.349999999999998,-0.350000000000001,-0.350000000000001,-0.34,-0.34,-0.34,-0.34,-0.489999999999998,-0.489999999999998,-0.789999999999999,-0.939999999999998,-0.940000000000001,-1.09,-1.24,-1.24,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349278",1958686460,55001264,75346.88717,-148.483765,65.031807,251.62,211.516228,65.031811,262.96,211.516225,65.031812,267.08,3.33,6.03,7.08,7.97,8.72,9.32,9.77,10.22,10.52,10.82,11.12,11.42,11.72,12.02,12.47,12.77,13.21,13.66,13.81,13.96,14.11,14.41,15.46,136.92,2.613,12507.41,0.518,0.98,1,1,1,1958686584,69923264,79077.41756,-148.483751,65.031809,251.4,211.516261,65.031806,264.06,211.516264,65.031806,266.94,5.54,7.19,8.38,9.13,9.58,10.03,10.48,10.78,11.08,11.53,11.83,12.13,12.43,12.73,12.88,13.17,13.62,13.92,14.07,14.07,14.22,14.52,15.53,294.41,2.825,12512.79,0.489,0.977,1,1,1,0.696103498345712,-0.219999999999999,2.21,1.16,1.3,1.16,0.859999999999999,0.709999999999999,0.710000000000001,0.559999999999999,0.56,0.709999999999999,0.710000000000001,0.710000000000001,0.709999999999999,0.710000000000001,0.41,0.4,0.409999999999998,0.26,0.26,0.109999999999999,0.110000000000001,0.109999999999999,0.0699999999999985,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349280",1958686460,55001266,75346.88767,-148.483978,65.031658,240.64,211.516007,65.031666,264.67,211.516005,65.031667,266.96,13.36,16.66,18.01,18.9,19.65,20.25,20.7,21.15,21.6,21.9,22.35,22.65,23.1,23.4,23.7,24.15,24.44,24.74,24.89,25.04,25.19,25.34,26.32,138.76,2.636,12510.26,0.52,0.98,1,1,1,1958686584,69923266,79077.41806,-148.483987,65.031666,240.85,211.516036,65.031662,264.39,211.516038,65.031662,266.49,9.54,14.33,16.43,17.33,18.08,18.83,19.28,19.72,20.02,20.32,20.77,21.07,21.37,21.82,22.27,22.72,23.32,23.92,24.07,24.22,24.37,24.66,25.64,292.66,2.84,12515.63,0.583,0.978,1,1,1,0.987290860591919,0.210000000000008,-3.82,-2.33,-1.58,-1.57,-1.57,-1.42,-1.42,-1.43,-1.58,-1.58,-1.58,-1.58,-1.73,-1.58,-1.43,-1.43,-1.12,-0.819999999999997,-0.82,-0.82,-0.82,-0.68,-0.68,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349283",1958686460,55001269,75346.88842,-148.483761,65.031607,241.67,211.516228,65.031612,258.78,211.516225,65.031613,263.38,9.17,11.87,13.36,14.41,15.01,15.46,15.76,16.06,16.36,16.66,16.96,17.26,17.56,17.86,18.3,18.6,19.05,19.5,19.65,19.95,20.25,20.55,21.71,138.37,2.687,12511.46,0.45,0.98,1,1,1,1958686584,69923263,79077.41731,-148.483778,65.03161,239.48,211.51624,65.031607,258.08,211.516245,65.031606,263.02,10.41,13.25,14.75,15.8,16.54,16.99,17.44,17.74,18.04,18.34,18.49,18.79,19.09,19.39,19.69,20.14,20.59,21.19,21.33,21.63,21.93,22.38,23.54,292.46,2.787,12516.38,0.457,0.981,1,1,1,0.867768866882839,-2.19,1.24,1.38,1.39,1.39,1.53,1.53,1.68,1.68,1.68,1.68,1.53,1.53,1.53,1.53,1.39,1.54,1.54,1.69,1.68,1.68,1.68,1.83,1.83,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349284",1958686460,55001270,75346.88867,-148.483348,65.031686,239.51,211.516637,65.031693,261.48,211.516635,65.031694,264.52,8.23,13.33,14.97,16.32,17.37,18.27,18.87,19.31,19.91,20.36,20.66,21.11,21.41,21.71,22.16,22.46,22.76,23.36,23.36,23.51,23.66,23.96,25,136.39,2.716,12512.05,0.594,0.98,1,1,1,1958686584,69923258,79077.41606,-148.483345,65.03169,239.46,211.516675,65.031686,261.21,211.516678,65.031686,264.27,1.35,9.88,12.88,14.67,16.02,17.22,17.67,18.27,18.72,19.31,19.76,20.21,20.66,21.11,21.56,21.86,22.31,22.91,23.06,23.21,23.36,23.81,24.82,293.98,2.718,12515.79,0.607,0.979,1,1,1,0.467680193895695,-0.0499999999999829,-6.88,-3.45,-2.09,-1.65,-1.35,-1.05,-1.2,-1.04,-1.19,-1.05,-0.899999999999999,-0.899999999999999,-0.75,-0.600000000000001,-0.600000000000001,-0.600000000000001,-0.450000000000003,-0.449999999999999,-0.300000000000001,-0.300000000000001,-0.300000000000001,-0.150000000000002,-0.18,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349286",1958686460,55001272,75346.88917,-148.483554,65.031548,237.08,211.516435,65.031553,252.95,211.516433,65.031554,256.25,0.11,1.01,6.85,8.2,9.25,10.74,12.09,13.29,13.89,14.49,14.79,15.08,15.38,15.68,15.83,16.13,16.43,16.88,17.03,17.18,17.48,17.78,19.16,138.07,2.737,12516.1,0.528,0.983,1,1,1,1958686584,69923260,79077.41656,-148.48356,65.031554,237.25,211.516455,65.031551,252.71,211.516458,65.031551,256.04,0,1.05,6.59,7.64,8.38,9.28,10.03,11.08,12.28,13.48,14.07,14.52,14.82,15.12,15.42,15.72,16.17,16.62,16.77,16.92,17.22,17.52,18.79,292.26,2.733,12519.69,0.548,0.982,1,1,1,0.726000582846749,0.169999999999987,-0.11,0.04,-0.26,-0.56,-0.869999999999999,-1.46,-2.06,-2.21,-1.61,-1.01,-0.719999999999999,-0.56,-0.56,-0.56,-0.41,-0.409999999999998,-0.259999999999998,-0.259999999999998,-0.260000000000002,-0.259999999999998,-0.260000000000002,-0.260000000000002,-0.370000000000001,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349287",1958686460,55001273,75346.88942,-148.483136,65.03163,237.89,211.51685,65.031636,257.28,211.516848,65.031637,259.6,-0.52,-0.22,0.22,0.67,5.91,8.31,10.7,14.45,16.69,17.29,17.74,18.19,18.49,18.79,19.09,19.39,19.69,20.14,20.14,20.29,20.44,20.74,21.71,136.1,2.768,12514.75,0.634,0.974,1,1,1,1958686584,69923255,79077.41531,-148.48314,65.031635,237.96,211.516877,65.031631,256.98,211.516879,65.031631,259.52,-0.37,-0.07,0.22,0.67,3.67,8.31,11.01,15.5,16.84,17.44,17.89,18.19,18.49,18.79,18.94,19.24,19.54,19.99,20.14,20.14,20.44,20.59,21.56,293.79,2.666,12517.59,0.618,0.972,1,1,1,0.588265585616414,0.0700000000000216,0.15,0.15,0,0,-2.24,0,0.31,1.05,0.149999999999999,0.150000000000002,0.150000000000002,0,0,0,-0.149999999999999,-0.150000000000002,-0.150000000000002,-0.150000000000002,0,-0.149999999999999,0,-0.149999999999999,-0.150000000000002,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349288",1958686460,55001274,75346.88967,-148.483237,65.031563,236.81,211.516749,65.031569,256.69,211.516747,65.03157,259.49,-0.04,0.86,2.66,3.71,4.45,5.35,8.5,9.99,12.54,14.19,14.93,15.68,16.58,17.48,18.23,18.98,19.73,20.62,20.77,21.07,21.22,21.67,22.68,136.91,2.778,12516.25,0.71,0.98,1,1,1,1958686584,69923256,79077.41556,-148.483245,65.031569,236.85,211.516772,65.031566,254.82,211.516775,65.031565,258.27,-0.41,-0.11,0.19,0.94,3.48,4.53,8.27,9.92,12.61,14.11,14.86,15.46,16.36,16.96,17.56,18.01,18.45,19.35,19.5,19.8,20.1,20.4,21.41,292.94,2.673,12519.24,0.578,0.977,1,1,1,0.767595136501737,0.039999999999992,-0.37,-0.97,-2.47,-2.77,-0.97,-0.819999999999999,-0.23,-0.0700000000000003,0.0700000000000003,-0.0800000000000001,-0.0700000000000003,-0.219999999999999,-0.219999999999999,-0.52,-0.670000000000002,-0.969999999999999,-1.28,-1.27,-1.27,-1.27,-1.12,-1.27,-1.27,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349289",1958686460,55001275,75346.88992,-148.483343,65.031492,235.86,211.516643,65.031498,255.62,211.516641,65.031499,259.29,10.26,13.55,15.05,15.94,16.84,17.29,17.89,18.19,18.64,18.94,19.24,19.54,19.84,19.99,20.29,20.59,21.04,21.63,21.78,21.93,22.08,22.38,23.43,137.76,2.789,12517.74,0.46,0.984,1,1,1,1958686584,69923257,79077.41581,-148.483356,65.031499,235.48,211.516663,65.031496,255.36,211.516666,65.031495,258.69,7.67,13.36,15.01,15.91,16.66,17.26,17.71,18.15,18.6,18.9,19.2,19.5,19.8,19.95,20.25,20.55,21,21.3,21.45,21.6,21.9,22.2,23.21,292.05,2.681,12519.24,0.592,0.981,1,1,1,0.991798559043872,-0.380000000000024,-2.59,-0.190000000000001,-0.0400000000000009,-0.0299999999999994,-0.18,-0.0299999999999976,-0.18,-0.0400000000000027,-0.0399999999999991,-0.0400000000000027,-0.0399999999999991,-0.0399999999999991,-0.0399999999999991,-0.0399999999999991,-0.0399999999999991,-0.0399999999999991,-0.0399999999999991,-0.329999999999998,-0.330000000000002,-0.329999999999998,-0.18,-0.18,-0.219999999999999,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349290",1958686460,55001276,75346.89017,-148.482941,65.031575,235.68,211.517045,65.031581,255.52,211.517043,65.031582,257.99,-0.19,0.41,4.45,11.79,14.63,15.68,16.58,17.33,17.78,18.23,18.68,18.98,19.28,19.58,19.72,20.02,20.32,20.62,20.77,20.92,21.07,21.22,22.31,135.87,2.817,12517.74,0.562,0.979,1,1,1,1958686584,69923252,79077.41456,-148.482935,65.031576,235.7,211.517082,65.031573,254.71,211.517085,65.031573,257.63,-0.45,-0.15,0.15,0.45,9.28,13.78,14.97,15.57,16.32,16.92,17.37,17.97,18.27,18.72,19.02,19.32,19.77,20.21,20.36,20.51,20.81,20.96,21.94,293.57,2.614,12519.99,0.565,0.975,1,1,1,0.303805707894711,0.0199999999999818,-0.26,-0.56,-4.3,-11.34,-5.35,-1.9,-1.61,-1.76,-1.46,-1.31,-1.31,-1.01,-1.01,-0.859999999999999,-0.699999999999999,-0.699999999999999,-0.550000000000001,-0.41,-0.41,-0.41,-0.260000000000002,-0.259999999999998,-0.369999999999997,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349291",1958686460,55001277,75346.89042,-148.48304,65.031507,233.74,211.516946,65.031513,253.02,211.516943,65.031515,256.84,0.94,6.18,13.06,15.01,16.21,16.95,17.55,18.15,18.45,18.75,18.9,19.2,19.5,19.8,20.1,20.4,20.85,21.45,21.45,21.6,21.75,22.05,23.09,136.66,2.827,12519.24,0.587,0.981,1,1,1,1958686584,69923253,79077.41481,-148.483046,65.031506,233.88,211.516971,65.031503,252.56,211.516974,65.031503,255.82,-0.37,-0.07,0.22,0.67,3.82,11.6,13.85,14.9,15.8,16.4,17.15,17.59,18.04,18.34,18.64,18.94,19.24,19.99,20.14,20.29,20.59,20.89,21.94,292.65,2.621,12520.44,0.561,0.979,1,1,1,0.303806391627187,0.139999999999986,-1.31,-6.25,-12.84,-14.34,-12.39,-5.35,-3.7,-3.25,-2.65,-2.35,-1.75,-1.61,-1.46,-1.46,-1.46,-1.46,-1.61,-1.46,-1.31,-1.31,-1.16,-1.16,-1.15,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349292",1958686460,55001278,75346.89067,-148.483146,65.031436,232.87,211.516839,65.031443,253.26,211.516837,65.031444,256.11,1.65,10.48,14.22,15.87,16.77,17.82,18.41,18.86,19.16,19.46,19.76,19.91,20.21,20.36,20.66,20.81,21.11,21.41,21.56,21.71,21.86,22.16,23.24,137.49,2.837,12520.89,0.589,0.982,1,1,1,1958686584,69923254,79077.41506,-148.48315,65.03144,232.92,211.516868,65.031437,252.91,211.51687,65.031437,255.68,2.06,8.65,12.84,15.09,16.28,16.88,17.48,17.93,18.38,18.68,18.98,19.28,19.58,19.73,20.03,20.33,20.63,20.93,21.08,21.23,21.38,21.67,22.76,291.79,2.629,12521.94,0.588,0.983,1,1,1,0.4840006787453,0.0499999999999829,0.41,-1.83,-1.38,-0.779999999999999,-0.489999999999998,-0.940000000000001,-0.93,-0.93,-0.780000000000001,-0.780000000000001,-0.780000000000001,-0.629999999999999,-0.630000000000003,-0.629999999999999,-0.629999999999999,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.489999999999998,-0.479999999999997,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349293",1958686460,55001279,75346.89092,-148.482721,65.031521,233.11,211.517266,65.031527,250.22,211.517264,65.031528,253.06,-0.3,0.15,0.9,2.99,9.88,13.32,14.67,15.27,15.72,16.02,16.32,16.62,16.77,17.07,17.37,17.52,17.82,18.26,18.26,18.41,18.56,18.86,19.95,135.55,2.869,12521.33,0.576,0.977,1,1,1,1958686584,69923249,79077.41381,-148.48274,65.031524,233.13,211.517274,65.031521,249.83,211.517277,65.031521,252.56,-0.22,0.22,0.82,2.32,9.66,13.4,14.6,15.2,15.5,15.8,16.1,16.4,16.55,16.85,17.15,17.3,17.6,17.89,18.04,18.19,18.34,18.49,19.43,293.37,2.564,12520.9,0.539,0.976,1,1,1,0.955394555513648,0.0199999999999818,0.08,0.07,-0.0800000000000001,-0.67,-0.220000000000001,0.0800000000000001,-0.0700000000000003,-0.0700000000000003,-0.220000000000001,-0.219999999999999,-0.219999999999999,-0.220000000000002,-0.219999999999999,-0.219999999999999,-0.220000000000002,-0.219999999999999,-0.219999999999999,-0.370000000000001,-0.220000000000002,-0.219999999999999,-0.219999999999999,-0.370000000000001,-0.52,296.44,-Inf,-Inf,TRUE,TRUE,NA
"349296",1958686460,55001282,75346.89167,-148.482515,65.031463,230.75,211.517471,65.031469,248.68,211.517468,65.031471,252.9,-0.49,-0.19,0.26,1.01,9.39,12.99,14.33,15.08,15.53,15.98,16.43,16.88,17.33,17.63,17.93,18.38,18.82,19.72,19.87,20.32,20.62,21.07,22.16,135.32,2.92,12524.18,0.584,0.98,1,1,1,1958686584,69923246,79077.41306,-148.482529,65.031469,230.8,211.517489,65.031466,251.16,211.51749,65.031466,252.92,-0.45,0,0.3,5.54,11.08,13.18,14.23,14.98,15.42,16.02,16.32,16.77,17.22,17.52,17.82,18.27,18.72,19.62,19.92,20.37,20.67,21.11,22.13,293.19,2.511,12523.45,0.575,0.975,1,1,1,0.939192777189988,0.0500000000000114,0.04,0.19,0.04,4.53,1.69,0.19,-0.0999999999999996,-0.0999999999999996,-0.109999999999999,0.0399999999999991,-0.109999999999999,-0.109999999999999,-0.109999999999999,-0.109999999999999,-0.109999999999999,-0.109999999999999,-0.100000000000001,-0.0999999999999979,0.0500000000000007,0.0500000000000007,0.0500000000000007,0.0399999999999991,-0.0300000000000011,296.44,-Inf,-Inf,TRUE,TRUE,NA
"327360",1958686460,54975717,75340.50036,-148.456849,65.041043,419.09,211.543134,65.041048,431.04,211.543128,65.041051,435.33,-0.52,-0.37,-0.07,0.07,0.37,2.91,4.11,5,7.39,8.74,9.49,10.08,10.68,11.28,11.73,12.32,12.77,13.52,13.67,13.97,14.26,15.01,16.24,129.72,4.78,12363.01,0.476,0.979,1,1,1,1958686584,69896749,79070.78876,-148.456844,65.04105,418.93,211.543162,65.04105,434.63,211.543162,65.04105,436.17,-0.07,0.67,4.12,6.07,7.57,8.62,9.37,9.97,10.57,11.02,11.32,11.62,12.06,12.36,12.81,13.26,14.01,14.91,15.36,15.66,15.96,16.26,17.24,266.29,0.996,12324.3,0.48,0.976,1,1,1,0.814934874274809,-0.159999999999968,0.45,1.04,4.19,6,7.2,5.71,5.26,4.97,3.18,2.28,1.83,1.54,1.38,1.08,1.08,0.94,1.24,1.39,1.69,1.69,1.7,1.25,1,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327362",1958686460,54975719,75340.50086,-148.456529,65.041056,419,211.543456,65.041061,429.53,211.543453,65.041062,431.92,-0.9,-0.6,-0.45,-0.45,-0.3,-0.15,0,0.15,0.3,0.45,0.9,5.08,7.32,8.66,9.41,10.01,10.46,11.05,11.2,11.35,11.65,11.8,12.92,129.12,4.83,12363.15,0.485,0.982,1,1,1,1958686584,69896751,79070.78926,-148.456525,65.041061,418.63,211.543478,65.041061,428.67,211.543479,65.041061,431.78,-0.41,-0.26,0.04,0.34,1.54,3.93,5.58,6.63,7.38,8.13,8.73,9.18,9.48,9.93,10.23,10.68,10.98,11.58,11.73,11.73,12.03,12.18,13.15,266.39,0.926,12325.66,0.395,0.967,1,1,1,0.588243692868509,-0.370000000000005,0.49,0.34,0.49,0.79,1.84,4.08,5.58,6.48,7.08,7.68,7.83,4.1,2.16,1.27,0.82,0.67,0.52,0.529999999999999,0.530000000000001,0.380000000000001,0.379999999999999,0.379999999999999,0.23,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327363",1958686460,54975720,75340.50111,-148.456636,65.040986,419.37,211.543348,65.040991,430.87,211.543346,65.040992,432.55,-0.97,-0.67,-0.52,-0.37,-0.07,0.07,0.22,0.37,0.82,1.42,1.87,2.32,2.61,3.06,3.96,5.75,7.99,9.93,10.53,11.13,11.58,12.17,13.18,129.62,4.835,12365.25,0.367,0.978,1,1,1,1958686584,69896752,79070.78951,-148.456633,65.040992,419.28,211.543371,65.040992,430.63,211.543371,65.040992,432.31,-0.75,-0.6,-0.45,-0.3,-0.15,0,0.3,0.45,1.2,2.1,3.15,4.5,5.7,7.04,7.94,9.29,10.34,11.24,11.39,11.54,11.84,12.14,13.04,264.35,0.952,12324.61,0.61,0.977,1,1,1,0.683487360360125,-0.0900000000000318,0.22,0.0700000000000001,0.07,0.07,-0.08,-0.07,0.08,0.08,0.38,0.68,1.28,2.18,3.09,3.98,3.98,3.54,2.35,1.31,0.860000000000001,0.409999999999998,0.26,-0.0299999999999994,-0.140000000000001,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327365",1958686460,54975722,75340.50161,-148.456323,65.040998,419,211.543663,65.041002,428.59,211.543657,65.041005,433.19,-0.78,-0.49,-0.34,-0.19,-0.04,0.11,0.26,0.41,3.1,4.74,6.68,7.88,8.48,8.92,9.37,9.82,10.27,11.01,11.31,11.61,12.06,12.96,14.19,129.05,4.883,12364.04,0.419,0.981,1,1,1,1958686584,69896754,79070.79001,-148.456326,65.041003,418.74,211.543679,65.041004,433.2,211.543679,65.041004,434.21,-0.71,-0.56,-0.41,-0.26,-0.11,-0.11,0.04,0.19,0.34,0.64,4.23,7.23,8.58,9.18,9.63,10.08,10.53,11.43,11.88,12.63,13.83,14.43,15.47,264.32,0.884,12325.36,0.466,0.978,1,1,1,0.574900362584404,-0.259999999999991,0.0700000000000001,-0.0700000000000001,-0.07,-0.07,-0.07,-0.22,-0.22,-0.22,-2.76,-4.1,-2.45,-0.649999999999999,0.0999999999999996,0.26,0.260000000000002,0.26,0.26,0.42,0.57,1.02,1.77,1.47,1.28,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327366",1958686460,54975723,75340.50186,-148.456429,65.040928,419.15,211.543555,65.040933,430.65,211.543546,65.040937,437.19,0.26,1.46,3.7,6.09,7.88,9.07,9.82,10.42,10.87,11.31,11.61,12.06,12.51,12.96,13.4,14,14.6,15.79,15.94,16.24,16.54,16.99,18.03,129.55,4.888,12363.14,0.554,0.984,1,1,1,1958686584,69896755,79070.79026,-148.456434,65.040934,419.13,211.54357,65.040935,430.22,211.543571,65.040935,435.2,-0.41,-0.11,0.19,0.64,1.24,2.14,3.93,4.83,5.73,6.93,7.83,8.73,9.48,10.23,10.83,11.43,12.18,13.23,13.38,13.68,13.98,14.73,16.07,262.25,0.912,12325.36,0.624,0.978,1,1,1,0.708964249227811,-0.0199999999999818,-0.67,-1.57,-3.51,-5.45,-6.64,-6.93,-5.89,-5.59,-5.14,-4.38,-3.78,-3.33,-3.03,-2.73,-2.57,-2.57,-2.42,-2.56,-2.56,-2.56,-2.56,-2.26,-1.96,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327368",1958686460,54975725,75340.50236,-148.456117,65.040942,418.67,211.54386,65.040951,435.17,211.543856,65.040952,437.45,-0.04,0.41,8.03,11.16,12.51,13.1,13.7,14.15,14.6,14.9,15.34,15.64,15.79,16.09,16.39,16.54,16.84,17.14,17.29,17.44,17.58,17.73,18.78,128.97,4.936,12364.93,0.528,0.981,1,1,1,1958686584,69896757,79070.79076,-148.45612,65.040947,418.54,211.543885,65.040947,434.91,211.543886,65.040947,437.16,0.56,8.51,11.05,12.25,13,13.6,14.05,14.35,14.8,15.1,15.4,15.55,15.85,16.15,16.3,16.6,16.75,17.05,17.2,17.35,17.35,17.65,18.62,262.08,0.843,12324.16,0.514,0.978,1,1,1,0.574900423335667,-0.129999999999995,0.6,8.1,3.02,1.09,0.49,0.5,0.350000000000001,0.199999999999999,0.200000000000001,0.199999999999999,0.0600000000000005,-0.0899999999999999,0.0600000000000005,0.0599999999999987,-0.0899999999999999,0.0600000000000023,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,-0.229999999999997,-0.0800000000000018,-0.16,299.27,-Inf,-Inf,TRUE,TRUE,NA
"327371",1958686460,54975728,75340.50311,-148.455924,65.040888,418.28,211.54406,65.040894,429.25,211.544053,65.040896,434.55,-0.63,-0.34,-0.19,-0.04,0.11,0.41,3.7,6.53,7.28,8.03,9.07,9.97,10.71,11.16,11.76,12.51,13.25,14.15,14.45,14.6,14.9,15.19,16.28,128.91,4.985,12367.18,0.502,0.979,1,1,1,1958686584,69896760,79070.79151,-148.455931,65.040892,418.14,211.544073,65.040892,432.27,211.544073,65.040892,434.48,-0.34,-0.04,0.41,4.31,6.56,7.46,8.66,9.7,10.45,11.05,11.5,11.95,12.25,12.7,13.3,13.75,14.2,14.65,14.8,14.95,15.1,15.4,16.34,259.72,0.806,12324.91,0.49,0.981,1,1,1,0.554435732717823,-0.139999999999986,0.29,0.3,0.6,4.35,6.45,7.05,4.96,3.17,3.17,3.02,2.43,1.98,1.54,1.54,1.54,1.24,0.949999999999999,0.5,0.350000000000001,0.35,0.199999999999999,0.210000000000001,0.0599999999999987,299.27,-Inf,-Inf,TRUE,TRUE,NA
"328204",1958686460,54976889,75340.79337,-148.46512,65.042556,368.85,211.53488,65.042556,368.85,211.534877,65.042557,372.82,-1.24,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.04,-0.04,0.11,0.26,0.41,0.56,0.71,0.86,1.46,1.61,1.76,2.06,2.66,3.97,134.22,2.864,12385.08,0.185,0.981,1,1,1,1958686584,69897925,79071.08276,-148.465126,65.042556,368.52,211.534874,65.042556,368.52,211.534878,65.042556,373.2,-1.35,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.3,0.45,0.6,0.9,1.35,1.5,1.8,2.4,3.29,4.68,290.61,2.78,12389.42,0.156,0.985,1,1,1,0.282506215935604,-0.330000000000041,-0.11,-0.11,-0.11,-0.11,0.04,-0.11,-0.11,0.04,-0.11,-0.11,0.04,-0.11,-0.11,-0.11,-0.11,-0.11,0.04,-0.11,-0.11,0.04,0.34,0.63,0.71,299.27,-Inf,-Inf,TRUE,TRUE,NA
"328207",1958686460,54976892,75340.79412,-148.464909,65.042497,368.79,211.535086,65.042498,374.82,211.535086,65.042499,375.6,-1.42,-1.12,-0.97,-0.67,-0.52,-0.52,-0.37,-0.22,-0.07,-0.07,0.07,0.22,0.37,0.52,0.67,0.97,1.42,2.92,3.52,3.97,4.72,5.61,6.81,134,2.918,12386.12,0.155,0.981,1,1,1,1958686584,69897928,79071.08351,-148.464923,65.042501,368.56,211.535082,65.0425,374.51,211.535083,65.0425,375.03,-1.42,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.22,0.22,0.37,0.52,0.82,1.12,2.17,2.77,3.52,4.27,5.17,6.48,290.39,2.729,12388.83,0.138,0.984,1,1,1,0.795787441141908,-0.230000000000018,0,0,0,-0.15,-0.15,0,0,0,-0.15,0,0,0,-0.15,-0.15,-0.15,-0.15,-0.3,-0.75,-0.75,-0.45,-0.45,-0.44,-0.329999999999999,299.27,-Inf,-Inf,TRUE,TRUE,NA
"328210",1958686460,54976895,75340.79487,-148.46471,65.042438,369.27,211.53529,65.042438,369.27,211.535287,65.042439,373.43,-1.42,-1.12,-0.97,-0.82,-0.67,-0.52,-0.37,-0.22,-0.22,-0.07,0.07,0.07,0.22,0.37,0.52,0.67,0.97,1.42,1.57,1.72,2.02,2.62,4.15,133.82,2.97,12387.02,0.137,0.986,1,1,1,1958686584,69897931,79071.08426,-148.464718,65.042442,369.05,211.535282,65.042442,369.05,211.535285,65.042441,373.16,-1.53,-1.24,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.19,-0.19,-0.04,0.11,0.26,0.41,0.56,0.71,1.01,1.46,1.61,1.91,2.21,2.81,4.12,290.13,2.676,12387.33,0.138,0.978,1,1,1,0.583644777799763,-0.21999999999997,-0.11,-0.12,-0.12,0.0299999999999999,0.03,-0.12,-0.12,-0.12,0.03,-0.12,-0.11,0.04,0.04,0.04,0.04,0.0399999999999999,0.04,0.04,0.04,0.19,0.19,0.19,-0.0300000000000002,299.27,-Inf,-Inf,TRUE,TRUE,NA
