"","LFID_1","SHOTNUMBER_1","TIME_1","GLON_1","GLAT_1","ZG_1","TLON_1","TLAT_1","ZT_1","RH10_1","RH15_1","RH20_1","RH25_1","RH30_1","RH35_1","RH40_1","RH45_1","RH50_1","RH55_1","RH60_1","RH65_1","RH70_1","RH75_1","RH80_1","RH85_1","RH90_1","RH95_1","RH96_1","RH97_1","RH98_1","RH99_1","RH100_1","AZIMUTH_1","INCIDENTANGLE_1","RANGE_1","COMPLEXITY_1","CHANNEL_ZT_1","CHANNEL_ZG_1","CHANNEL_RH_1","LFID_2","SHOTNUMBER_2","TIME_2","GLON_2","GLAT_2","ZG_2","HLON_2","HLAT_2","ZH_2","TLON_2","TLAT_2","ZT_2","RH10_2","RH15_2","RH20_2","RH25_2","RH30_2","RH35_2","RH40_2","RH45_2","RH50_2","RH55_2","RH60_2","RH65_2","RH70_2","RH75_2","RH80_2","RH85_2","RH90_2","RH95_2","RH96_2","RH97_2","RH98_2","RH99_2","RH100_2","AZIMUTH_2","INCIDENTANGLE_2","RANGE_2","COMPLEXITY_2","SENSITIVITY_2","CHANNEL_ZT_2","CHANNEL_ZG_2","CHANNEL_RH_2","distance","ZG_diff","RH10_diff","RH15_diff","RH20_diff","RH25_diff","RH30_diff","RH35_diff","RH40_diff","RH45_diff","RH50_diff","RH55_diff","RH60_diff","RH65_diff","RH70_diff","RH75_diff","RH80_diff","RH85_diff","RH90_diff","RH95_diff","RH96_diff","RH97_diff","RH98_diff","RH99_diff","RH100_diff","AZIM_max","INCI_max","COMP_max","CHAN_ZG","CHAN_ZT","CHAN_R"
"49557",1957937628,2558308,87235.032,-146.040262,64.138324,365.74,213.959733,64.138321,369.35,-1.12,-0.89,-0.75,-0.6,-0.48,-0.37,-0.26,-0.19,-0.07,0,0.07,0.19,0.3,0.37,0.48,0.63,0.82,1.12,1.23,1.38,1.64,2.2,3.61,37.16,6.171,8363.95,0.139,1,1,1,1958686944,113047644,89858.60041,-146.040274,64.138331,365.92,213.959726,64.138331,365.92,213.959725,64.13833,367.94,-1.2,-0.9,-0.75,-0.6,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,0.9,2.02,29.34,2.213,12386.63,0.122,0.975,1,1,1,0.974487351960838,0.180000000000007,-0.0799999999999998,-0.01,0,0,-0.12,-0.08,-0.19,-0.11,-0.23,-0.15,-0.22,-0.19,-0.3,-0.22,-0.33,-0.33,-0.37,-0.52,-0.63,-0.63,-0.89,-1.3,-1.59,359.65,-Inf,-Inf,TRUE,TRUE,NA
"50944",1957937628,2559784,87235.401,-146.040987,64.138606,366.52,213.95901,64.138604,368.28,-1.19,-0.93,-0.78,-0.63,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0,0.11,0.19,0.3,0.37,0.48,0.63,0.86,0.89,0.97,1.08,1.23,1.75,37.02,6.194,8363.05,0.143,1,1,1,1958686944,113048065,89858.70566,-146.040983,64.138607,366.96,213.959017,64.138607,366.96,213.959016,64.138607,368.95,-1.05,-0.9,-0.75,-0.6,-0.6,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,0.9,1.98,27.13,2.257,12386.48,0.128,0.973,1,1,1,0.224321889508548,0.439999999999998,0.14,0.03,0.03,0.03,-0.08,-0.04,0.04,-0.08,0,-0.08,-0.15,-0.11,-0.19,-0.15,-0.22,-0.18,-0.18,-0.26,-0.29,-0.22,-0.33,-0.33,0.23,359.65,-Inf,-Inf,TRUE,TRUE,NA
"51217",1957937628,2560060,87235.47,-146.0428,64.137928,371.6,213.957193,64.137924,377.57,-1.04,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.3,0.41,0.52,0.67,0.93,1.01,1.08,1.27,2.05,5.97,35.82,5.423,8346.02,0.153,1,1,1,1958686944,113048904,89858.91541,-146.042783,64.137927,372.49,213.957217,64.137927,372.49,213.957216,64.137926,374.62,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,1.12,2.14,28.52,1.745,12376.3,0.122,0.969,1,1,1,0.834898186648674,0.889999999999986,-0.0800000000000001,0,0,-0.11,-0.07,-0.03,-0.11,-0.03,-0.11,-0.03,-0.11,-0.08,-0.15,-0.08,-0.19,-0.15,-0.15,-0.26,-0.34,-0.26,-0.3,-0.93,-3.83,359.65,-Inf,-Inf,TRUE,TRUE,NA
"51246",1957937628,2560089,87235.477,-146.04367,64.137443,367.83,213.956328,64.137442,369.43,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.78,0.86,0.93,1.01,1.16,1.61,35.68,4.95,8343.81,0.098,1,1,1,1958686944,113048887,89858.91116,-146.043664,64.137441,368.46,213.956336,64.137441,368.46,213.956336,64.137441,370.41,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.6,0.75,0.9,1.95,26.14,1.432,12379.16,0.141,0.973,1,1,1,0.367368999933046,0.629999999999995,-0.04,-0.0800000000000001,-0.08,-0.0399999999999999,0,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.19,-0.11,-0.22,-0.19,-0.15,-0.18,-0.26,-0.33,-0.26,-0.26,0.34,359.65,-Inf,-Inf,TRUE,TRUE,NA
"52197",1957937628,2561170,87235.748,-146.044391,64.137592,370.02,213.955607,64.137591,371.55,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.78,0.86,0.9,1.01,1.12,1.53,35.25,4.896,8341.26,0.15,1,1,1,1958686944,113049394,89859.03791,-146.044381,64.137586,370.55,213.955619,64.137586,370.55,213.955618,64.137586,372.72,-1.09,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.86,0.86,1.01,1.16,2.17,24.87,1.416,12377.36,0.087,0.971,1,1,1,0.827022517332769,0.53000000000003,-0.04,0.0299999999999999,0.03,-0.08,-0.04,0.03,-0.04,0,-0.08,0,-0.08,-0.15,-0.08,-0.15,-0.11,-0.08,-0.0399999999999999,-0.0700000000000001,0,-0.04,0,0.0399999999999998,0.64,359.65,-Inf,-Inf,TRUE,TRUE,NA
"52201",1957937628,2561174,87235.749,-146.044081,64.137636,369.73,213.955917,64.137634,371.49,-1.08,-0.86,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.63,0.82,0.9,0.97,1.05,1.19,1.75,36.02,4.983,8342.75,0.128,1,1,1,1958686944,113049390,89859.03691,-146.044089,64.137628,370.37,213.955911,64.137628,370.37,213.95591,64.137627,372.51,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.71,0.71,0.86,1.01,1.16,2.14,26.81,1.464,12378.11,0.078,0.972,1,1,1,0.972828466207479,0.639999999999986,-0.01,-0.08,-0.0800000000000001,-0.04,0,-0.12,-0.04,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.08,-0.07,-0.11,-0.19,-0.11,-0.04,-0.03,0.39,359.65,-Inf,-Inf,TRUE,TRUE,NA
"52529",1957937628,2561510,87235.833,-146.043378,64.138282,371.95,213.956619,64.13828,374.75,-1.12,-0.9,-0.75,-0.6,-0.48,-0.37,-0.3,-0.22,-0.11,-0.04,0.04,0.15,0.22,0.34,0.41,0.56,0.71,0.97,1.04,1.12,1.31,1.64,2.8,35.69,5.519,8347.81,0.119,1,1,1,1958686944,113049370,89859.03191,-146.043388,64.138288,371.6,213.956612,64.138288,371.6,213.956611,64.138288,373.77,-1.16,-1.01,-0.86,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.79,0.79,0.79,0.94,1.09,2.17,26.23,1.84,12378.85,0.096,0.974,1,1,1,0.827015443785086,-0.349999999999966,-0.0399999999999998,-0.11,-0.11,-0.11,-0.0800000000000001,-0.04,-0.11,-0.04,-0.15,-0.07,-0.15,-0.11,-0.18,-0.15,-0.22,-0.22,-0.22,-0.18,-0.25,-0.33,-0.37,-0.55,-0.63,359.65,-Inf,-Inf,TRUE,TRUE,NA
"53480",1957937628,2562607,87236.107,-146.046488,64.137171,374.06,213.953503,64.137165,384.11,-1.01,-0.82,-0.67,-0.52,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.15,0.22,0.3,0.41,0.52,0.71,1.05,1.2,2.24,6.47,8.56,10.05,34.08,4.218,8329.91,0.115,1,1,1,1958686944,113050697,89859.36366,-146.046489,64.137167,374.67,213.953511,64.137167,374.67,213.953511,64.137167,376.77,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.3,0.3,0.45,0.6,0.75,0.75,0.9,1.05,2.1,26.99,0.981,12371.23,0.062,0.969,1,1,1,0.448400808959059,0.610000000000014,-0.04,-0.0800000000000001,-0.08,-0.08,0,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.15,-0.22,-0.15,-0.11,-0.22,-0.26,-0.45,-0.45,-1.49,-5.57,-7.51,-7.95,359.65,-Inf,-Inf,TRUE,TRUE,NA
"53548",1957937628,2562676,87236.124,-146.044341,64.138217,370.55,213.955657,64.138215,372.49,-1.08,-0.86,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.82,0.86,0.93,1.04,1.23,1.94,35.82,5.283,8345.13,0.089,1,1,1,1958686944,113050188,89859.23641,-146.044326,64.138216,370.73,213.955674,64.138216,370.73,213.955673,64.138215,372.75,-1.12,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.97,2.02,28.37,1.694,12377.95,0.063,0.981,1,1,1,0.738531506949837,0.180000000000007,-0.04,0.04,0.0399999999999999,-0.0700000000000001,-0.03,0,-0.07,0,-0.07,-0.18,-0.11,-0.18,-0.12,-0.19,-0.15,-0.27,-0.23,-0.3,-0.19,-0.26,-0.22,-0.26,0.0800000000000001,359.65,-Inf,-Inf,TRUE,TRUE,NA
"53884",1957937628,2563017,87236.209,-146.045494,64.137867,372.8,213.954504,64.137865,375.22,-1.16,-0.93,-0.78,-0.63,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0,0.11,0.19,0.26,0.37,0.49,0.63,0.86,0.9,0.97,1.08,1.27,2.43,34.82,4.841,8337.22,0.125,1,1,1,1958686944,113050673,89859.35766,-146.045494,64.13787,373.16,213.954506,64.13787,373.16,213.954506,64.13787,375.14,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.49,0.64,0.64,0.64,0.79,0.94,1.99,28.13,1.406,12374.51,0.079,0.975,1,1,1,0.334313486498207,0.360000000000014,0.15,0.0700000000000001,0.0700000000000001,0.07,-0.04,0,-0.07,-0.04,-0.11,-0.04,-0.11,-0.07,-0.15,-0.07,-0.18,-0.15,-0.14,-0.22,-0.26,-0.33,-0.29,-0.33,-0.44,359.65,-Inf,-Inf,TRUE,TRUE,NA
"53921",1957937628,2563054,87236.219,-146.046681,64.137338,374.33,213.953317,64.137337,375.82,-1.16,-0.93,-0.75,-0.6,-0.49,-0.41,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.82,0.9,0.97,1.05,1.16,1.49,33.66,4.283,8329.61,0.137,1,1,1,1958686944,113050696,89859.36341,-146.046676,64.137339,374.39,213.953324,64.137339,374.39,213.953324,64.137339,376.3,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,1.91,22.7,1.044,12371.37,0.115,0.972,1,1,1,0.26766674796227,0.0600000000000023,0.0699999999999998,-0.0099999999999999,-0.04,-0.04,0,-0.08,-0.04,-0.12,-0.04,-0.15,-0.08,-0.15,-0.08,-0.19,-0.26,-0.23,-0.23,-0.26,-0.34,-0.26,-0.34,-0.3,0.42,359.65,-Inf,-Inf,TRUE,TRUE,NA
"55239",1957937628,2564479,87236.575,-146.046356,64.138139,372.82,213.953643,64.138137,374.46,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.63,0.82,0.9,0.93,1.05,1.19,1.64,34.23,4.833,8337.67,0.147,1,1,1,1958686944,113051460,89859.55441,-146.046358,64.138138,373.12,213.953642,64.138138,373.12,213.953642,64.138138,375.22,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,0.75,0.9,1.05,2.1,27.78,1.425,12374.06,0.128,0.975,1,1,1,0.147966822687806,0.300000000000011,0,-0.0800000000000001,-0.08,-0.0399999999999999,0,-0.08,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.11,-0.22,-0.19,-0.18,-0.22,-0.15,-0.18,-0.15,-0.14,0.46,359.65,-Inf,-Inf,TRUE,TRUE,NA
"55282",1957937628,2564522,87236.586,-146.04762,64.137397,371.33,213.952379,64.137396,372.79,-0.97,-0.78,-0.64,-0.52,-0.41,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.78,0.82,0.93,1.05,1.46,33.94,4.124,8331.72,0.116,1,1,1,1958686944,113051434,89859.54791,-146.047619,64.13739,371.6,213.952381,64.13739,371.6,213.95238,64.13739,373.7,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.9,1.05,2.1,23.04,0.955,12373.93,0.098,0.974,1,1,1,0.781581693824975,0.270000000000039,-0.0800000000000001,-0.12,-0.11,-0.08,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.19,-0.11,-0.19,-0.15,-0.11,-0.15,-0.18,-0.07,-0.03,0,0.64,359.65,-Inf,-Inf,TRUE,TRUE,NA
"56623",1957937628,2565896,87236.929,-146.046141,64.138752,371.79,213.953857,64.138751,373.43,-1.16,-0.93,-0.78,-0.63,-0.52,-0.41,-0.34,-0.22,-0.15,-0.07,0.04,0.11,0.19,0.3,0.37,0.49,0.63,0.86,0.9,0.97,1.08,1.19,1.64,35.23,5.244,8344.24,0.101,1,1,1,1958686944,113051936,89859.67341,-146.046153,64.138758,372.02,213.953847,64.138758,372.02,213.953846,64.138758,373.93,-1.01,-0.86,-0.71,-0.56,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.04,0.19,0.34,0.34,0.64,0.64,0.64,0.79,0.94,1.91,28.76,1.722,12377.05,0.073,0.974,1,1,1,0.887792471461625,0.229999999999961,0.15,0.0700000000000001,0.0700000000000001,0.07,-0.04,0,-0.07,-0.04,-0.11,-0.04,-0.15,-0.07,-0.15,-0.26,-0.18,-0.15,-0.29,-0.22,-0.26,-0.33,-0.29,-0.25,0.27,359.65,-Inf,-Inf,TRUE,TRUE,NA
"56674",1957937628,2565947,87236.942,-146.047723,64.137962,372.61,213.952276,64.137961,374.18,-1.12,-0.9,-0.75,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.86,0.9,0.97,1.05,1.2,1.57,34.3,4.446,8334.39,0.122,1,1,1,1958686944,113051968,89859.68141,-146.047736,64.137965,372.77,213.952264,64.137965,372.77,213.952264,64.137965,375.28,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.75,1.05,1.05,1.2,1.35,1.5,2.51,23.67,1.197,12373.92,0.107,0.98,1,1,1,0.715627446932017,0.159999999999968,0.0700000000000001,0,0,0,0.04,-0.08,0,-0.08,0,0.04,-0.04,0.04,-0.04,0,0.08,0.11,0.11,0.19,0.15,0.23,0.3,0.3,0.94,359.65,-Inf,-Inf,TRUE,TRUE,NA
"56715",1957937628,2565988,87236.952,-146.049052,64.137411,369.57,213.950946,64.13741,371.59,-1.05,-0.86,-0.71,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.64,0.82,0.9,0.93,1.05,1.2,2.02,32.49,3.847,8329.78,0.128,1,1,1,1958686944,113052710,89859.86692,-146.049072,64.137412,370.13,213.950928,64.137412,370.13,213.950927,64.137412,372.31,-1.27,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.07,-0.07,0.07,0.22,0.22,0.37,0.52,0.67,0.67,0.82,0.82,0.97,2.17,27.48,0.788,12375.28,0.13,0.98,1,1,1,0.979819770593683,0.560000000000002,-0.22,-0.11,-0.11,-0.11,-0.22,-0.15,-0.11,-0.18,-0.11,-0.18,-0.11,-0.18,-0.12,-0.08,-0.15,-0.12,-0.12,-0.15,-0.23,-0.11,-0.23,-0.23,0.15,359.65,-Inf,-Inf,TRUE,TRUE,NA
"57739",1957937628,2567015,87237.209,-146.048379,64.13807,370.67,213.95162,64.13807,372.16,-1.01,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.34,0.45,0.56,0.75,0.78,0.86,0.93,1.08,1.49,34.24,4.378,8334.1,0.131,1,1,1,1958686944,113052732,89859.87242,-146.048391,64.13807,370.85,213.951609,64.13807,370.85,213.951609,64.13807,372.72,-1.09,-0.79,-0.64,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.56,0.71,0.86,1.87,26.77,1.16,12374.97,0.143,0.971,1,1,1,0.584063433860826,0.180000000000007,-0.0800000000000001,0.0299999999999999,0.03,-0.08,-0.04,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.23,-0.15,-0.23,-0.19,-0.15,-0.19,-0.22,-0.3,-0.22,-0.22,0.38,359.65,-Inf,-Inf,TRUE,TRUE,NA
"57776",1957937628,2567052,87237.218,-146.047354,64.138647,371.52,213.952644,64.138645,373.54,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.45,0.56,0.75,0.82,0.9,0.97,1.16,2.02,34.73,4.935,8340.06,0.088,1,1,1,1958686944,113052752,89859.87742,-146.047368,64.138641,371.65,213.952632,64.138641,371.65,213.952632,64.13864,373.63,-1.09,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,1.99,29.73,1.528,12376.16,0.036,0.971,1,1,1,0.954651176511982,0.129999999999995,-0.04,-0.08,-0.0800000000000001,-0.08,-0.15,-0.12,-0.04,-0.12,-0.04,-0.12,-0.19,-0.11,-0.19,-0.11,-0.23,-0.19,-0.15,-0.19,-0.26,-0.19,-0.26,-0.3,-0.03,359.65,-Inf,-Inf,TRUE,TRUE,NA
"58105",1957937628,2567390,87237.303,-146.048063,64.13847,370.26,213.951934,64.138468,373.77,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.3,0.37,0.49,0.63,0.9,0.97,1.08,1.34,2.09,3.51,34.16,4.686,8338.58,0.078,1,1,1,1958686944,113052745,89859.87567,-146.04805,64.138467,370.41,213.95195,64.138467,370.41,213.95195,64.138467,372.4,-1.09,-0.94,-0.79,-0.64,-0.49,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.56,0.71,0.86,1.01,1.99,25.94,1.377,12376.76,0.062,0.974,1,1,1,0.715617287984426,0.150000000000034,-0.04,-0.12,-0.12,-0.08,-0.04,-0.12,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.19,-0.11,-0.23,-0.22,-0.34,-0.41,-0.37,-0.48,-1.08,-1.52,359.65,-Inf,-Inf,TRUE,TRUE,NA
"58161",1957937628,2567446,87237.317,-146.049771,64.137569,369.1,213.950228,64.137568,370.89,-1.05,-0.82,-0.67,-0.56,-0.45,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.45,0.56,0.75,0.79,0.86,0.97,1.12,1.79,33.05,3.793,8329.94,0.105,1,1,1,1958686944,113053271,89860.00717,-146.049777,64.137562,369.49,213.950223,64.137562,369.49,213.950223,64.137562,371.48,-1.16,-0.86,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,0.04,0.04,0.19,0.19,0.34,0.34,0.64,0.64,0.64,0.79,0.94,1.99,26.43,0.774,12375.58,0.027,0.976,1,1,1,0.832938385069998,0.389999999999986,-0.11,-0.04,-0.0399999999999999,-0.15,-0.11,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.03,-0.11,-0.03,-0.15,-0.11,-0.22,-0.11,-0.15,-0.22,-0.18,-0.18,0.2,359.65,-Inf,-Inf,TRUE,TRUE,NA
"58169",1957937628,2567454,87237.319,-146.050083,64.137523,369.28,213.949916,64.137522,371.19,-1.08,-0.86,-0.71,-0.6,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.26,0.34,0.45,0.6,0.79,0.86,0.93,1.01,1.2,1.91,32.01,3.708,8329.34,0.128,1,1,1,1958686944,113053275,89860.00817,-146.050075,64.137517,369.76,213.949925,64.137517,369.76,213.949925,64.137517,371.78,-1.2,-1.05,-0.9,-0.75,-0.6,-0.45,-0.45,-0.3,-0.3,-0.15,-0.15,0,0,0.15,0.15,0.3,0.45,0.6,0.6,0.75,0.75,0.9,2.02,22.61,0.725,12375.43,0.101,0.98,1,1,1,0.773744854735429,0.480000000000018,-0.12,-0.19,-0.19,-0.15,-0.11,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.07,-0.15,-0.11,-0.19,-0.15,-0.15,-0.19,-0.26,-0.18,-0.26,-0.3,0.11,359.65,-Inf,-Inf,TRUE,TRUE,NA
"58204",1957937628,2567489,87237.327,-146.051123,64.136944,369.27,213.948876,64.136943,370.92,-1.5,-1.2,-0.97,-0.79,-0.64,-0.52,-0.41,-0.3,-0.19,-0.11,0,0.07,0.19,0.3,0.41,0.52,0.67,0.9,0.97,1.05,1.12,1.27,1.65,31.05,3.146,8325.17,0.137,1,1,1,1958686944,113053297,89860.01367,-146.051106,64.136947,369.94,213.948894,64.136947,369.94,213.948894,64.136946,371.97,-1.39,-1.09,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.41,0.56,0.56,0.71,0.71,0.86,2.02,7.97,0.375,12375.73,0.085,0.982,1,1,1,0.892440316544207,0.670000000000016,0.11,0.11,0.03,0,0,-0.12,-0.08,-0.04,-0.15,-0.08,-0.19,-0.11,-0.23,-0.19,-0.3,-0.26,-0.26,-0.34,-0.41,-0.34,-0.41,-0.41,0.37,359.65,-Inf,-Inf,TRUE,TRUE,NA
"59140",1957937628,2568444,87237.566,-146.050917,64.137468,369.67,213.949082,64.137467,371.13,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.45,0.56,0.75,0.79,0.86,0.94,1.05,1.46,31.89,3.504,8326.8,0.116,1,1,1,1958686944,113053985,89860.18567,-146.0509,64.137465,370.08,213.9491,64.137465,370.08,213.9491,64.137465,371.96,-0.97,-0.82,-0.67,-0.67,-0.52,-0.37,-0.37,-0.22,-0.22,-0.22,-0.07,-0.07,0.07,0.07,0.22,0.22,0.37,0.52,0.52,0.67,0.67,0.82,1.87,26.66,0.6,12374.08,0.105,0.971,1,1,1,0.892425960899096,0.409999999999968,0.0800000000000001,0.04,0.0399999999999999,-0.11,-0.03,0,-0.07,0,-0.07,-0.15,-0.07,-0.14,-0.08,-0.15,-0.12,-0.23,-0.19,-0.23,-0.27,-0.19,-0.27,-0.23,0.41,359.65,-Inf,-Inf,TRUE,TRUE,NA
"59207",1957937628,2568511,87237.583,-146.048706,64.138484,368.48,213.951292,64.138483,370.16,-1.05,-0.86,-0.71,-0.56,-0.49,-0.37,-0.3,-0.22,-0.15,-0.07,0,0.07,0.15,0.22,0.34,0.41,0.56,0.75,0.78,0.86,0.93,1.08,1.68,34.79,4.56,8339.63,0.088,1,1,1,1958686944,113053242,89859.99992,-146.048695,64.138485,368.78,213.951305,64.138485,368.78,213.951304,64.138484,370.77,-1.16,-1.01,-0.71,-0.71,-0.56,-0.41,-0.41,-0.26,-0.26,-0.11,-0.11,-0.11,0.04,0.04,0.19,0.34,0.34,0.49,0.64,0.64,0.79,0.94,1.99,26.34,1.309,12377.96,0.088,0.977,1,1,1,0.546858180738712,0.299999999999955,-0.11,-0.15,0,-0.15,-0.0700000000000001,-0.04,-0.11,-0.04,-0.11,-0.04,-0.11,-0.18,-0.11,-0.18,-0.15,-0.07,-0.22,-0.26,-0.14,-0.22,-0.14,-0.14,0.31,359.65,-Inf,-Inf,TRUE,TRUE,NA
"59223",1957937628,2568527,87237.587,-146.048319,64.13874,368.37,213.95168,64.138739,370.09,-1.05,-0.82,-0.67,-0.56,-0.45,-0.34,-0.26,-0.19,-0.11,-0.04,0.04,0.11,0.19,0.26,0.37,0.49,0.6,0.78,0.86,0.9,1.01,1.16,1.72,34.76,4.795,8342.47,0.088,1,1,1,1958686944,113053233,89859.99767,-146.048336,64.138745,368.57,213.951664,64.138745,368.57,213.951664,64.138745,370.63,-1.24,-0.94,-0.79,-0.64,-0.64,-0.49,-0.34,-0.34,-0.19,-0.19,-0.04,-0.04,0.11,0.11,0.26,0.26,0.41,0.56,0.71,0.71,0.86,1.01,2.06,26.74,1.465,12379.91,0.128,0.983,1,1,1,0.997524815187591,0.199999999999989,-0.19,-0.12,-0.12,-0.08,-0.19,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.08,-0.15,-0.11,-0.23,-0.19,-0.22,-0.15,-0.19,-0.15,-0.15,0.34,359.65,-Inf,-Inf,TRUE,TRUE,NA
